date,PM2.5,PM10,NO2,SO2,CO,O3,
2022-11-17 19:00,26.37333333,26.51833333,0.006166667,0.050933333,0.022833333,0.0495,
2022-11-17 20:00,27.43833333,27.58,0.006,0.04955,0.024,0.042466667,
2022-11-17 21:00,35.95,36.38666667,0.006,0.040383333,0.023166667,0.04215,
2022-11-17 22:00,39.85,40.46666667,0.006,0.039166667,0.023166667,0.038616667,
2022-11-17 23:00,41.67,42.21166667,0.006,0.040816667,0.023666667,0.038266667,
2022-11-18 0:00,42.12333333,42.73,0.006,0.038416667,0.0235,0.038966667,
2022-11-18 1:00,45.76166667,46.485,0.006,0.036983333,0.023166667,0.036733333,
2022-11-18 2:00,47.01333333,47.915,0.006,0.03485,0.023666667,0.0353,
2022-11-18 3:00,47.95,48.97,0.006,0.031733333,0.0235,0.036666667,
2022-11-18 4:00,49.765,50.905,0.006,0.032066667,0.022666667,0.03505,
2022-11-18 5:00,51.42884615,52.43846154,0.006,0.036057692,0.024230769,0.033442308,
2022-11-18 6:00,53.835,54.91166667,0.006066667,0.039566667,0.0235,0.032133333,
2022-11-18 7:00,56.785,58.01333333,0.006,0.04105,0.023333333,0.032916667,
2022-11-18 8:00,55.33666667,56.41833333,0.006,0.03875,0.0235,0.030983333,
2022-11-18 9:00,51.08333333,51.81166667,0.006,0.034583333,0.022833333,0.02985,
2022-11-18 10:00,42.425,43.09333333,0.006,0.023066667,0.024166667,0.029333333,
2022-11-18 11:00,37.18,37.76833333,0.005983333,0.017883333,0.023166667,0.030816667,
2022-11-18 12:00,33.60666667,34.06333333,0.005516667,0.015216667,0.023333333,0.031066667,
2022-11-18 13:00,32.89833333,33.2,0.00555,0.0137,0.0235,0.0314,
2022-11-18 14:00,28.93,29.21833333,0.005066667,0.013016667,0.022666667,0.03515,
2022-11-18 15:00,21.81833333,22.06,0.0052,0.013966667,0.022833333,0.034966667,
2022-11-18 16:00,18.11,18.29833333,0.005316667,0.015766667,0.023833333,0.0392,
2022-11-18 17:00,21.18166667,21.42,0.00585,0.023133333,0.023166667,0.043,
2022-11-18 18:00,23.54,23.85833333,0.006,0.046233333,0.0235,0.047233333,
2022-11-18 19:00,31.85084746,32.33220339,0.006,0.054016949,0.023728814,0.050322034,
2022-11-18 20:00,32.86333333,33.38833333,0.006066667,0.057916667,0.023333333,0.051066667,
2022-11-18 21:00,41.68,42.225,0.006616667,0.057516667,0.02245,0.046233333,
2022-11-18 22:00,35.99322034,36.52542373,0.006694915,0.047779661,0.023983051,0.043474576,
2022-11-18 23:00,34.84666667,35.38833333,0.006766667,0.045366667,0.023166667,0.04215,
2022-11-19 0:00,34.45666667,35.16666667,0.00615,0.037933333,0.023333333,0.041716667,
2022-11-19 1:00,34.99166667,35.81166667,0.006,0.035066667,0.022666667,0.041816667,
2022-11-19 2:00,38.10666667,38.83166667,0.006083333,0.040866667,0.023166667,0.03995,
2022-11-19 3:00,37.45333333,38.26333333,0.006,0.0346,0.024,0.03875,
2022-11-19 4:00,36.985,37.82,0.006,0.032183333,0.023333333,0.037716667,
2022-11-19 5:00,36.30333333,37.13166667,0.006,0.03245,0.024,0.036283333,
2022-11-19 6:00,34.65666667,35.355,0.006,0.033633333,0.022666667,0.03715,
2022-11-19 7:00,33.56833333,34.225,0.006,0.035433333,0.024,0.040583333,
2022-11-19 8:00,31.55,32.11166667,0.006,0.0354,0.0235,0.042216667,
2022-11-19 9:00,29.945,30.325,0.006,0.034183333,0.022666667,0.041933333,
2022-11-19 10:00,26.57333333,26.83833333,0.005983333,0.0283,0.024,0.039633333,
2022-11-19 11:00,22.18833333,22.36,0.005483333,0.0199,0.023666667,0.0375,
2022-11-19 12:00,20.26666667,20.40833333,0.005216667,0.01745,0.0235,0.039566667,
2022-11-19 13:00,19.105,19.23,0.00515,0.01615,0.023166667,0.042183333,
2022-11-19 14:00,17.10166667,17.20333333,0.005133333,0.015716667,0.024,0.044816667,
2022-11-19 15:00,16.47333333,16.57666667,0.005316667,0.016766667,0.023666667,0.046166667,
2022-11-19 16:00,14.21666667,14.28,0.005316667,0.01415,0.023833333,0.043433333,
2022-11-19 17:00,12.46666667,12.50333333,0.005783333,0.018433333,0.0235,0.043183333,
2022-11-19 18:00,20.66166667,20.785,0.006533333,0.044716667,0.023666667,0.049683333,
2022-11-19 19:00,35.265,35.71666667,0.006966667,0.059083333,0.023166667,0.0568,
2022-11-19 20:00,33.05333333,33.18166667,0.0069,0.055133333,0.021816667,0.049266667,
2022-11-19 21:00,28.045,28.13333333,0.007233333,0.0458,0.0245,0.044316667,
2022-11-19 22:00,26.105,26.17,0.006366667,0.04065,0.023166667,0.043616667,
2022-11-19 23:00,20.31333333,20.38333333,0.006,0.036616667,0.0235,0.04045,
2022-11-20 0:00,20.18666667,20.24,0.006216667,0.03625,0.023966667,0.0393,
2022-11-20 1:00,21.45,21.49333333,0.0061,0.0336,0.023833333,0.0371,
2022-11-20 2:00,25.46333333,25.505,0.006216667,0.039083333,0.023666667,0.036866667,
2022-11-20 3:00,23.17666667,23.21666667,0.006016667,0.034766667,0.0235,0.0364,
2022-11-20 4:00,22.465,22.50166667,0.006,0.030016667,0.023666667,0.034983333,
2022-11-20 5:00,23.27666667,23.32333333,0.006166667,0.031616667,0.023666667,0.033883333,
2022-11-20 6:00,24.32166667,24.37166667,0.006183333,0.030566667,0.024,0.03275,
2022-11-20 7:00,23.65833333,23.71,0.006,0.033166667,0.023666667,0.033483333,
2022-11-20 8:00,27.67666667,27.77166667,0.006116667,0.03545,0.023,0.03495,
2022-11-20 9:00,29.82666667,29.90666667,0.006266667,0.033366667,0.023166667,0.031466667,
2022-11-20 10:00,24.91166667,24.96666667,0.006,0.023283333,0.023166667,0.03045,
2022-11-20 11:00,25.73,25.79166667,0.006,0.019916667,0.024,0.029783333,
2022-11-20 12:00,21.755,21.77666667,0.005733333,0.013683333,0.023,0.028366667,
2022-11-20 13:00,25.66666667,25.73166667,0.006,0.0249,0.023333333,0.04115,
2022-11-20 14:00,24.28333333,24.325,0.005316667,0.0275,0.025566667,0.046633333,
2022-11-20 15:00,28.30666667,28.36,0.00595,0.026733333,0.022666667,0.046533333,
2022-11-20 16:00,18.36833333,18.37333333,0.005916667,0.020716667,0.023333333,0.0418,
2022-11-20 17:00,20.13833333,20.16166667,0.006,0.03075,0.023666667,0.04205,
2022-11-20 18:00,24.075,24.12833333,0.0061,0.048633333,0.0235,0.050216667,
2022-11-20 19:00,26.89666667,26.97166667,0.006016667,0.04575,0.023666667,0.049233333,
2022-11-20 20:00,33.46333333,33.63333333,0.00605,0.049766667,0.023166667,0.048333333,
2022-11-20 21:00,49.06333333,49.235,0.00655,0.049333333,0.023433333,0.039033333,
2022-11-20 22:00,51.91,52.1,0.0064,0.050383333,0.026516667,0.03735,
2022-11-20 23:00,53.59666667,53.80333333,0.00675,0.043316667,0.023766667,0.031233333,
2022-11-21 0:00,52.76833333,52.99666667,0.006883333,0.0429,0.023133333,0.030183333,
2022-11-21 1:00,53.17333333,53.37833333,0.006816667,0.04425,0.026833333,0.029533333,
2022-11-21 2:00,53.62833333,53.89333333,0.0068,0.039516667,0.023333333,0.02865,
2022-11-21 3:00,56.86,57.19666667,0.007,0.039866667,0.023333333,0.028383333,
2022-11-21 4:00,68.43,69.11666667,0.006666667,0.038433333,0.0235,0.02855,
2022-11-21 5:00,62.78833333,63.34833333,0.006883333,0.03595,0.023666667,0.026066667,
2022-11-21 6:00,57.92166667,58.39333333,0.006983333,0.039083333,0.022833333,0.026366667,
2022-11-21 7:00,57.83166667,58.27333333,0.006783333,0.041883333,0.023333333,0.026583333,
2022-11-21 8:00,54.75333333,55.10166667,0.0068,0.04355,0.022666667,0.026883333,
2022-11-21 9:00,50.65666667,50.94166667,0.0069,0.042333333,0.0235,0.027166667,
2022-11-21 10:00,53.68833333,53.98,0.0064,0.037166667,0.02295,0.026866667,
2022-11-21 11:00,64.23833333,64.72833333,0.006016667,0.031133333,0.0228,0.028066667,
2022-11-21 12:00,63.3,63.76833333,0.0059,0.035333333,0.03555,0.030433333,
2022-11-21 13:00,57.54,57.94,0.005716667,0.024866667,0.053166667,0.029733333,
2022-11-21 14:00,63.02666667,63.50666667,0.005616667,0.043633333,0.09885,0.033133333,
2022-11-21 15:00,64.62333333,65.23333333,0.005783333,0.03625,0.04425,0.04325,
2022-11-21 16:00,63.455,64.22166667,0.005766667,0.035683333,0.01445,0.05495,
2022-11-21 17:00,69.90833333,70.87833333,0.006,0.047166667,0.0235,0.057783333,
2022-11-21 18:00,76.12833333,77.40833333,0.006,0.051133333,0.0235,0.057516667,
2022-11-21 19:00,69.14833333,70.25666667,0.006,0.047033333,0.0235,0.0551,
2022-11-21 20:00,65.72166667,66.66166667,0.006,0.041633333,0.023,0.053083333,
2022-11-21 21:00,63.10666667,63.96666667,0.006,0.0433,0.023083333,0.04685,
2022-11-21 22:00,66.59166667,67.55833333,0.006,0.048733333,0.02345,0.040266667,
2022-11-21 23:00,72.65333333,73.79,0.006,0.052333333,0.027116667,0.03855,
2022-11-22 0:00,76.97333333,77.98666667,0.0061,0.050416667,0.0233,0.033166667,
2022-11-22 1:00,73.885,74.82166667,0.006516667,0.03765,0.02055,0.03,
2022-11-22 2:00,55.17666667,55.935,0.006,0.028783333,0.023,0.034933333,
2022-11-22 3:00,53.285,54.14166667,0.006,0.028516667,0.022833333,0.03225,
2022-11-22 4:00,57.07166667,58.01,0.006,0.02975,0.0235,0.03165,
2022-11-22 5:00,57.74,58.75166667,0.006,0.029316667,0.0235,0.030066667,
2022-11-22 6:00,63.34666667,64.815,0.006,0.031933333,0.0235,0.03065,
2022-11-22 7:00,69.29666667,71.37333333,0.006,0.033133333,0.023166667,0.0302,
2022-11-22 8:00,76.145,78.845,0.006,0.03285,0.023333333,0.029716667,
2022-11-22 9:00,77.54833333,80.43833333,0.006,0.036716667,0.024,0.029733333,
2022-11-22 10:00,73.25,76.09666667,0.006,0.033216667,0.023166667,0.030766667,
2022-11-22 11:00,72.68666667,75.365,0.006,0.029383333,0.023666667,0.030666667,
2022-11-22 12:00,64.35166667,66.27333333,0.006,0.025883333,0.022833333,0.031633333,
2022-11-22 13:00,66.94833333,68.80833333,0.006,0.0311,0.023666667,0.033366667,
2022-11-22 14:00,63.01016949,64.77118644,0.006,0.034508475,0.023559322,0.035118644,
2022-11-22 15:00,65.05,67.02,0.006,0.03955,0.023166667,0.037033333,
2022-11-22 16:00,63.35833333,65.14666667,0.00605,0.0436,0.023333333,0.037916667,
2022-11-22 17:00,58.39333333,59.76333333,0.006166667,0.0457,0.022833333,0.039166667,
2022-11-22 18:00,65.61,67.46,0.006333333,0.046966667,0.023166667,0.038133333,
2022-11-22 19:00,71.925,74.00166667,0.006883333,0.047016667,0.023666667,0.035633333,
2022-11-22 20:00,73.50333333,75.575,0.00685,0.041366667,0.0235,0.033633333,
2022-11-22 21:00,68.52166667,70.62,0.006316667,0.035816667,0.023666667,0.032833333,
2022-11-22 22:00,65.37666667,67.69,0.006,0.032166667,0.022833333,0.033983333,
2022-11-22 23:00,69.20833333,71.595,0.006,0.03195,0.0235,0.03255,
2022-11-23 0:00,69.30166667,71.835,0.006016667,0.031083333,0.023666667,0.030283333,
2022-11-23 1:00,69.79333333,72.29833333,0.006016667,0.0297,0.023,0.02895,
2022-11-23 2:00,67.89,70.28666667,0.0062,0.029533333,0.023333333,0.02845,
2022-11-23 3:00,62.78,64.87,0.006066667,0.027566667,0.023166667,0.028433333,
2022-11-23 4:00,59.6,61.50333333,0.0068,0.0286,0.023066667,0.027766667,
2022-11-23 5:00,61.27166667,63.28833333,0.006483333,0.03465,0.023733333,0.027983333,
2022-11-23 6:00,63.61333333,65.91333333,0.006916667,0.034916667,0.022566667,0.028366667,
2022-11-23 7:00,60.15166667,62.14166667,0.007,0.041316667,0.0223,0.028083333,
2022-11-23 8:00,63.79833333,66.175,0.007,0.0441,0.025416667,0.02755,
2022-11-23 9:00,63.40166667,65.69166667,0.006833333,0.03845,0.016333333,0.027216667,
2022-11-23 10:00,58.11833333,59.89333333,0.00625,0.03595,0.0277,0.027283333,
2022-11-23 11:00,51.90666667,53.26166667,0.006,0.024416667,0.06315,0.02595,
2022-11-23 12:00,49.95833333,51.41833333,0.006,0.027716667,0.052516667,0.034733333,
2022-11-23 13:00,38.035,38.93333333,0.006,0.026116667,0.04155,0.045233333,
2022-11-23 14:00,24.565,24.95833333,0.006,0.027483333,0.023333333,0.043983333,
2022-11-23 15:00,20.37,20.64833333,0.006,0.02455,0.023833333,0.040933333,
2022-11-23 16:00,12.07,12.17333333,0.006,0.020616667,0.023166667,0.037,
2022-11-23 17:00,13.06166667,13.2,0.006,0.02665,0.023333333,0.04015,
2022-11-23 18:00,14.14166667,14.29,0.006,0.034216667,0.023833333,0.04115,
2022-11-23 19:00,16.02166667,16.24333333,0.006,0.0363,0.023333333,0.041333333,
2022-11-23 20:00,16.57666667,16.81333333,0.006,0.039066667,0.023,0.0393,
2022-11-23 21:00,13.53666667,13.71333333,0.006,0.032216667,0.023666667,0.0358,
2022-11-23 22:00,9.556666667,9.686666667,0.006,0.03245,0.023333333,0.037616667,
2022-11-23 23:00,9.861666667,9.97,0.006,0.0335,0.022833333,0.036116667,
2022-11-24 0:00,12.79,12.92333333,0.006,0.0418,0.025433333,0.03315,
2022-11-24 1:00,13.85666667,14.01,0.006,0.040583333,0.024333333,0.031466667,
2022-11-24 2:00,19.265,19.48833333,0.0061,0.043216667,0.022666667,0.0315,
2022-11-24 3:00,21.01166667,21.315,0.006316667,0.0412,0.024,0.028466667,
2022-11-24 4:00,21.00666667,21.27166667,0.006,0.036333333,0.022666667,0.02815,
2022-11-24 5:00,20.22,20.50166667,0.006,0.0396,0.023833333,0.02845,
2022-11-24 6:00,19.92,20.18166667,0.006,0.033833333,0.023,0.028883333,
2022-11-24 7:00,20.64666667,20.92166667,0.006,0.0348,0.023,0.028833333,
2022-11-24 8:00,25.645,25.99166667,0.006016667,0.041316667,0.0235,0.0292,
2022-11-24 9:00,25.86,26.19333333,0.006,0.041633333,0.0235,0.029233333,
2022-11-24 10:00,27.63333333,27.96666667,0.006,0.042866667,0.023333333,0.028833333,
2022-11-24 11:00,31.69833333,32.10166667,0.006,0.037966667,0.023333333,0.028733333,
2022-11-24 12:00,35.765,36.345,0.006,0.021966667,0.022833333,0.0299,
2022-11-24 13:00,29.77,30.08,0.005916667,0.0142,0.0235,0.028966667,
2022-11-24 14:00,29.57166667,29.84666667,0.00565,0.0142,0.023666667,0.029833333,
2022-11-24 15:00,29.31833333,29.64666667,0.005316667,0.02275,0.023333333,0.040483333,
2022-11-24 16:00,27.71,27.98666667,0.00515,0.02465,0.0235,0.041516667,
2022-11-24 17:00,31.77666667,32.16166667,0.006,0.031133333,0.023333333,0.041833333,
2022-11-24 18:00,35.70166667,36.13166667,0.006,0.04805,0.023666667,0.046816667,
2022-11-24 19:00,43.13333333,43.80666667,0.006,0.045,0.023666667,0.049783333,
2022-11-24 20:00,48.655,49.36833333,0.006,0.046633333,0.023033333,0.0445,
2022-11-24 21:00,57.70833333,58.43833333,0.006,0.048383333,0.021233333,0.040316667,
2022-11-24 22:00,55.07833333,56.11,0.006,0.050683333,0.02375,0.04185,
2022-11-24 23:00,57.33333333,58.29,0.006016667,0.0496,0.0202,0.035283333,
2022-11-25 0:00,62.09333333,63.285,0.006,0.049066667,0.023016667,0.032866667,
2022-11-25 1:00,69.635,71.16,0.006016667,0.04365,0.023833333,0.03135,
2022-11-25 2:00,70.44166667,71.93666667,0.00655,0.040183333,0.022833333,0.029616667,
2022-11-25 3:00,73.70666667,75.23833333,0.006733333,0.038783333,0.023666667,0.028,
2022-11-25 4:00,71.15666667,72.83333333,0.00695,0.038966667,0.023833333,0.027016667,
2022-11-25 5:00,64.76,67.875,0.007,0.037983333,0.023,0.025116667,
2022-11-25 6:00,62.85,63.86833333,0.006933333,0.038733333,0.023666667,0.026,
2022-11-25 7:00,63.31,64.11333333,0.006966667,0.037683333,0.023333333,0.025483333,
2022-11-25 8:00,62.95833333,63.73333333,0.006983333,0.04005,0.023833333,0.026166667,
2022-11-25 9:00,61.48833333,62.23,0.006783333,0.03665,0.023166667,0.026616667,
2022-11-25 10:00,60.19833333,60.98333333,0.006266667,0.02695,0.023166667,0.0272,
2022-11-25 11:00,53.06666667,53.715,0.006,0.0236,0.0235,0.026383333,
2022-11-25 12:00,48.89,49.405,0.006,0.026216667,0.0235,0.02775,
2022-11-25 13:00,37.55833333,37.97166667,0.005633333,0.019466667,0.0235,0.029683333,
2022-11-25 14:00,23.09833333,23.36,0.005,0.018983333,0.024683333,0.037083333,
2022-11-25 15:00,17.415,17.65666667,0.005,0.020983333,0.0232,0.04505,
2022-11-25 16:00,20.29333333,20.36666667,0.005033333,0.0357,0.026116667,0.0562,
2022-11-25 17:00,18.445,18.52,0.005,0.02965,0.023333333,0.0568,
2022-11-25 18:00,21.57666667,21.63333333,0.005866667,0.051983333,0.023483333,0.0638,
2022-11-25 19:00,29.40333333,29.46833333,0.006,0.057733333,0.023333333,0.056566667,
2022-11-25 20:00,33.40833333,33.47833333,0.006,0.0636,0.023333333,0.050933333,
2022-11-25 21:00,33.185,33.24333333,0.006,0.058233333,0.025966667,0.048066667,
2022-11-25 22:00,40.97666667,41.18166667,0.006,0.0518,0.022166667,0.045083333,
2022-11-25 23:00,39.09833333,39.25333333,0.006033333,0.042433333,0.021816667,0.046933333,
2022-11-26 0:00,29.40333333,29.50166667,0.005133333,0.039816667,0.023666667,0.05335,
2022-11-26 1:00,33.29166667,33.47,0.005916667,0.038033333,0.022833333,0.041483333,
2022-11-26 2:00,38.455,38.68833333,0.005983333,0.034883333,0.023,0.03985,
2022-11-26 3:00,41.26166667,41.43666667,0.006,0.031366667,0.0235,0.035566667,
2022-11-26 4:00,46.82833333,47.055,0.006,0.031166667,0.023666667,0.032883333,
2022-11-26 5:00,47.46833333,47.79833333,0.006,0.033033333,0.0235,0.030866667,
2022-11-26 6:00,54.29166667,56.65833333,0.006,0.0218,0.023,0.031033333,
2022-11-26 7:00,55.19,58.17,0.006,0.0235,0.023666667,0.030133333,
2022-11-26 8:00,46.45333333,49.10333333,0.006,0.029016667,0.0235,0.030716667,
2022-11-26 9:00,30.40666667,31.915,0.006,0.025066667,0.022833333,0.028566667,
2022-11-26 10:00,11.12666667,12.68,0.005733333,0.0137,0.023166667,0.024983333,
2022-11-26 11:00,8.236666667,10.6,0.005566667,0.013533333,0.0235,0.025266667,
2022-11-26 12:00,9.21,11.36333333,0.005616667,0.01385,0.0235,0.026216667,
2022-11-26 13:00,8.67,10.96666667,0.005983333,0.018333333,0.023333333,0.030033333,
2022-11-26 14:00,7.498333333,9.575,0.006,0.025683333,0.023333333,0.033216667,
2022-11-26 15:00,6.81,9.036666667,0.006,0.02605,0.0235,0.035066667,
2022-11-26 16:00,6.748333333,8.771666667,0.006,0.029483333,0.023166667,0.038133333,
2022-11-26 17:00,5.743333333,7.175,0.005866667,0.028283333,0.023333333,0.037166667,
2022-11-26 18:00,5.12,5.981666667,0.005983333,0.031766667,0.023,0.039483333,
2022-11-26 19:00,5.941666667,6.621666667,0.006,0.03535,0.023833333,0.040983333,
2022-11-26 20:00,12.4,13.39666667,0.006,0.033733333,0.0235,0.038166667,
2022-11-26 21:00,6.091666667,6.398333333,0.006,0.034933333,0.022833333,0.0365,
2022-11-26 22:00,5.98,6.17,0.006,0.036933333,0.024166667,0.0337,
2022-11-26 23:00,6.201666667,6.37,0.006,0.036266667,0.023,0.033566667,
2022-11-27 0:00,6.976666667,7.128333333,0.006,0.03585,0.023166667,0.032966667,
2022-11-27 1:00,7.81,7.968333333,0.006,0.03605,0.023166667,0.03215,
2022-11-27 2:00,8.65,8.74,0.006,0.03725,0.0235,0.03105,
2022-11-27 3:00,12.1,12.19833333,0.006,0.03685,0.024,0.03145,
2022-11-27 4:00,10.75333333,10.82,0.006,0.0349,0.022666667,0.029583333,
2022-11-27 5:00,10.37166667,10.43166667,0.006,0.0331,0.0235,0.0273,
2022-11-27 6:00,10.01,10.055,0.006,0.031966667,0.023666667,0.025316667,
2022-11-27 7:00,13.69166667,13.775,0.006,0.030316667,0.023,0.026283333,
2022-11-27 8:00,12.30666667,12.37166667,0.006,0.031433333,0.023166667,0.02695,
2022-11-27 9:00,11.115,11.185,0.006,0.027766667,0.024166667,0.029333333,
2022-11-27 10:00,12.04833333,12.12333333,0.006,0.022316667,0.022833333,0.028533333,
2022-11-27 11:00,9.671666667,9.711666667,0.00595,0.0199,0.0235,0.0289,
2022-11-27 12:00,10.09,10.10833333,0.005733333,0.017833333,0.023666667,0.0289,
2022-11-27 13:00,9.262711864,9.276271186,0.005576271,0.016186441,0.023220339,0.028966102,
2022-11-27 14:00,8.908333333,8.916666667,0.005166667,0.0142,0.023333333,0.02845,
2022-11-27 15:00,6.520338983,6.520338983,0.00520339,0.014372881,0.023389831,0.028016949,
2022-11-27 16:00,7.346666667,7.35,0.0059,0.028666667,0.023166667,0.033416667,
2022-11-27 17:00,7.841666667,7.855,0.006033333,0.049766667,0.023333333,0.0408,
2022-11-27 18:00,32.44666667,32.97666667,0.006833333,0.052416667,0.023166667,0.042416667,
2022-11-27 19:00,27.685,27.79166667,0.006383333,0.054233333,0.023833333,0.040283333,
2022-11-27 20:00,32.27166667,32.395,0.0069,0.059916667,0.024583333,0.035783333,
2022-11-27 21:00,31.89,31.97833333,0.006616667,0.052183333,0.023266667,0.032683333,
2022-11-27 22:00,33.91,34.02666667,0.006433333,0.037283333,0.023666667,0.029833333,
2022-11-27 23:00,33.26333333,33.36,0.006083333,0.035416667,0.023,0.029483333,
2022-11-28 0:00,35.56,35.66,0.006116667,0.03475,0.023833333,0.028916667,
2022-11-28 1:00,30.36166667,30.44333333,0.006016667,0.03605,0.023,0.029,
2022-11-28 2:00,26.00847458,26.07118644,0.006,0.034322034,0.023389831,0.02859322,
2022-11-28 3:00,24.17,24.22833333,0.006,0.032316667,0.0235,0.029183333,
2022-11-28 4:00,19.47166667,19.495,0.006,0.030533333,0.022833333,0.029083333,
2022-11-28 5:00,16.395,16.43666667,0.006,0.0291,0.023833333,0.0301,
2022-11-28 6:00,14.11166667,14.16166667,0.006,0.03235,0.023,0.031966667,
2022-11-28 7:00,14.86166667,14.90333333,0.006,0.034783333,0.023666667,0.03225,
2022-11-28 8:00,15.31166667,15.35333333,0.006,0.039566667,0.023666667,0.034266667,
2022-11-28 9:00,14.88166667,14.91833333,0.006,0.038683333,0.023,0.03345,
2022-11-28 10:00,16.97333333,17.03166667,0.00625,0.0489,0.023666667,0.037116667,
2022-11-28 11:00,24.51,24.56833333,0.006966667,0.058916667,0.023666667,0.042983333,
2022-11-28 12:00,23.49666667,23.54833333,0.007,0.048483333,0.023333333,0.03865,
2022-11-28 13:00,21.95833333,22.02833333,0.00695,0.041566667,0.023666667,0.032066667,
2022-11-28 14:00,22.22166667,22.285,0.006583333,0.037416667,0.023166667,0.030583333,
2022-11-28 15:00,28.17833333,28.23,0.006783333,0.03695,0.023666667,0.031216667,
2022-11-28 16:00,27.80333333,27.86166667,0.007,0.041283333,0.023166667,0.0317,
2022-11-28 17:00,28.98166667,29.04666667,0.007,0.04585,0.02255,0.031583333,
2022-11-28 18:00,32.14,32.22833333,0.007,0.048616667,0.0235,0.031866667,
2022-11-28 19:00,35.38666667,35.5,0.007,0.049383333,0.0228,0.030583333,
2022-11-28 20:00,34.03166667,34.10333333,0.007,0.052133333,0.023583333,0.030583333,
2022-11-28 21:00,30.86,30.95666667,0.007,0.044333333,0.022666667,0.030783333,
2022-11-28 22:00,27.285,27.33833333,0.007,0.042683333,0.024,0.029766667,
2022-11-28 23:00,18.03,18.03833333,0.007,0.0384,0.023666667,0.026466667,
2022-11-29 0:00,14.40338983,14.41355932,0.007033898,0.034745763,0.022813559,0.025779661,
2022-11-29 1:00,12.33166667,12.34333333,0.007,0.035583333,0.0233,0.024983333,
2022-11-29 2:00,9.458333333,9.461666667,0.007,0.03515,0.022666667,0.024466667,
2022-11-29 3:00,13.89,14.12333333,0.006283333,0.030116667,0.023333333,0.029066667,
2022-11-29 4:00,9.353333333,9.435,0.006,0.024,0.0235,0.030283333,
2022-11-29 5:00,3.831666667,3.838333333,0.006,0.021983333,0.0235,0.02945,
2022-11-29 6:00,1.785,1.785,0.006,0.022566667,0.023166667,0.0294,
2022-11-29 7:00,2.021666667,2.021666667,0.006,0.018833333,0.0235,0.030533333,
2022-11-29 8:00,3.495,3.495,0.006,0.023283333,0.0235,0.031066667,
2022-11-29 9:00,4.971666667,4.971666667,0.006,0.026216667,0.023666667,0.0314,
2022-11-29 10:00,11.135,11.135,0.006,0.023116667,0.023333333,0.0294,
2022-11-29 11:00,11.18833333,11.22666667,0.006,0.01845,0.023666667,0.027866667,
2022-11-29 12:00,9.458333333,9.656666667,0.005783333,0.013683333,0.023166667,0.025583333,
2022-11-29 13:00,8.693333333,9.03,0.00545,0.013666667,0.023,0.0255,
2022-11-29 14:00,8.598333333,8.993333333,0.005116667,0.014666667,0.024166667,0.027816667,
2022-11-29 15:00,7.471666667,7.793333333,0.00505,0.015466667,0.0235,0.029483333,
2022-11-29 16:00,7.526666667,7.686666667,0.0051,0.01855,0.023333333,0.0304,
2022-11-29 17:00,8.075,8.208333333,0.005066667,0.022983333,0.023,0.033933333,
2022-11-29 18:00,10.285,10.44666667,0.005966667,0.031116667,0.023333333,0.037316667,
2022-11-29 19:00,12.26333333,12.395,0.006,0.032683333,0.023333333,0.0371,
2022-11-29 20:00,8.09,8.203333333,0.006,0.031466667,0.023833333,0.03725,
2022-11-29 21:00,3.531666667,3.796666667,0.005716667,0.0285,0.023333333,0.037366667,
2022-11-29 22:00,3.013333333,3.263333333,0.0051,0.0263,0.023666667,0.03545,
2022-11-29 23:00,3.685,3.818333333,0.005683333,0.029333333,0.022666667,0.037516667,
2022-11-30 0:00,4.848333333,5.005,0.006,0.03005,0.0235,0.0376,
2022-11-30 1:00,5.815,5.931666667,0.006,0.032183333,0.023333333,0.037383333,
2022-11-30 2:00,6.278333333,6.38,0.006,0.02885,0.0235,0.03465,
2022-11-30 3:00,6.881666667,6.911666667,0.006,0.028116667,0.023666667,0.0328,
2022-11-30 4:00,6.59,6.591666667,0.0058,0.027566667,0.023166667,0.030883333,
2022-11-30 5:00,5.985,5.993333333,0.0055,0.026833333,0.0235,0.031783333,
2022-11-30 6:00,5.465,5.47,0.005666667,0.02655,0.024,0.0314,
2022-11-30 7:00,5.296666667,5.31,0.005766667,0.027666667,0.022833333,0.03115,
2022-11-30 8:00,5.396666667,5.42,0.0057,0.029783333,0.023166667,0.031333333,
2022-11-30 9:00,5.355,5.41,0.00595,0.0299,0.023833333,0.031266667,
2022-11-30 10:00,5.05,5.121666667,0.005583333,0.026616667,0.023333333,0.030016667,
2022-11-30 11:00,4.62,4.675,0.00525,0.024383333,0.023,0.030933333,
2022-11-30 12:00,4.683333333,4.706666667,0.005,0.0236,0.023333333,0.031383333,
2022-11-30 13:00,4.731666667,4.738333333,0.005166667,0.024766667,0.023333333,0.031833333,
2022-11-30 14:00,4.318644068,4.323728814,0.005152542,0.02520339,0.023220339,0.032169492,
2022-11-30 15:00,4.77,4.773333333,0.0057,0.029033333,0.024333333,0.032666667,
2022-11-30 16:00,5.038333333,5.04,0.005766667,0.030333333,0.023,0.0316,
2022-11-30 17:00,4.452542373,4.46440678,0.005338983,0.031305085,0.023389831,0.033372881,
2022-11-30 18:00,4.626666667,4.635,0.00515,0.032816667,0.024333333,0.034266667,
2022-11-30 19:00,4.5,4.521666667,0.005133333,0.0325,0.023,0.033466667,
2022-11-30 20:00,4.351666667,4.378333333,0.005166667,0.03175,0.022833333,0.032666667,
