no,device_id,pm25,pm10,temp,humi,reg_date
3549341,D0012,11.9,12.4,16.9,49.8,2023-03-25 16:50:24.789464
3549360,D0012,11.5,11.9,16.9,49.8,2023-03-25 16:51:23.795563
3549379,D0012,11.4,11.6,16.9,50.6,2023-03-25 16:52:23.817754
3549398,D0012,11.8,12.2,16.9,50.9,2023-03-25 16:53:23.800979
3549417,D0012,11.7,12.0,16.9,49.8,2023-03-25 16:54:24.80341
3549436,D0012,12.1,12.5,16.9,50.4,2023-03-25 16:55:24.819172
3549455,D0012,10.8,11.1,16.9,50.7,2023-03-25 16:56:23.811845
3549474,D0012,12.8,13.5,16.8,50.1,2023-03-25 16:57:23.824071
3549493,D0012,11.0,11.2,16.7,50.5,2023-03-25 16:58:24.814421
3549512,D0012,10.7,10.9,16.8,50.3,2023-03-25 16:59:24.821334
3549531,D0012,11.6,11.8,16.9,50.1,2023-03-25 17:00:24.824355
3549550,D0012,11.2,11.5,16.9,50.1,2023-03-25 17:01:24.839104
3549569,D0012,11.7,11.8,17.0,50.9,2023-03-25 17:02:23.828721
3549588,D0012,11.3,11.6,16.9,50.9,2023-03-25 17:03:24.8354
3549607,D0012,10.0,10.4,17.0,50.4,2023-03-25 17:04:24.832601
3549626,D0012,11.3,11.8,17.1,50.4,2023-03-25 17:05:24.843695
3549645,D0012,11.8,12.2,17.1,49.8,2023-03-25 17:06:23.851825
3549664,D0012,10.8,11.1,17.1,49.8,2023-03-25 17:07:24.853085
3549683,D0012,11.2,11.5,17.1,50.2,2023-03-25 17:08:23.848942
3549702,D0012,11.1,11.4,17.2,49.9,2023-03-25 17:09:24.851791
3549721,D0012,12.1,12.4,17.1,48.6,2023-03-25 17:10:23.856864
3549740,D0012,12.0,12.4,17.1,48.8,2023-03-25 17:11:23.854526
3549759,D0012,11.4,11.6,17.0,49.0,2023-03-25 17:12:23.862398
3549778,D0012,12.0,12.2,17.0,48.9,2023-03-25 17:13:24.873957
3549797,D0012,11.7,12.1,16.9,51.0,2023-03-25 17:14:23.868908
3549816,D0012,11.0,11.2,16.8,50.8,2023-03-25 17:15:24.871144
3549835,D0012,10.9,11.2,16.9,49.7,2023-03-25 17:16:23.88114
3549854,D0012,12.2,12.6,17.0,49.2,2023-03-25 17:17:23.873304
3549873,D0012,10.9,11.3,17.1,49.1,2023-03-25 17:18:24.881352
3549892,D0012,10.1,10.3,17.2,49.9,2023-03-25 17:19:23.878988
3549911,D0012,10.5,10.8,17.1,50.4,2023-03-25 17:20:24.888334
3549930,D0012,11.3,11.7,17.1,50.8,2023-03-25 17:21:23.891195
3549949,D0012,11.4,11.8,17.1,50.1,2023-03-25 17:22:23.896601
3549968,D0012,10.8,11.1,17.2,50.9,2023-03-25 17:23:24.894734
3549987,D0012,10.6,10.9,17.1,50.4,2023-03-25 17:24:24.897986
3550006,D0012,11.8,12.4,17.1,50.5,2023-03-25 17:25:23.903287
3550025,D0012,10.7,11.1,17.1,50.5,2023-03-25 17:26:23.907263
3550044,D0012,10.7,10.9,17.1,51.2,2023-03-25 17:27:24.911873
3550063,D0012,11.1,11.4,17.0,50.8,2023-03-25 17:28:23.908466
3550082,D0012,11.1,11.4,17.1,50.7,2023-03-25 17:29:24.912338
3550101,D0012,11.0,11.2,17.0,50.6,2023-03-25 17:30:24.922034
3550120,D0012,10.4,10.6,17.0,51.6,2023-03-25 17:31:23.943122
3550139,D0012,10.7,11.0,16.9,50.8,2023-03-25 17:32:24.933822
3550158,D0012,11.1,11.5,16.9,50.6,2023-03-25 17:33:23.917307
3550177,D0012,10.7,11.2,17.0,51.2,2023-03-25 17:34:24.941517
3550196,D0012,9.1,9.1,17.1,51.3,2023-03-25 17:35:23.92157
3550215,D0012,9.6,9.7,17.1,51.0,2023-03-25 17:36:23.924486
3550234,D0012,9.7,10.1,17.1,50.8,2023-03-25 17:37:24.926135
3550253,D0012,10.0,10.2,17.1,51.4,2023-03-25 17:38:24.932579
3550272,D0012,10.1,10.5,17.1,51.6,2023-03-25 17:39:24.936449
3550291,D0012,10.7,11.0,17.0,51.2,2023-03-25 17:40:24.932499
3550310,D0012,10.6,11.1,17.1,50.3,2023-03-25 17:41:24.928907
3550329,D0012,10.5,11.0,17.1,51.1,2023-03-25 17:42:25.314093
3550348,D0012,10.3,10.6,17.0,50.7,2023-03-25 17:43:24.941393
3550367,D0012,10.8,11.1,17.0,50.3,2023-03-25 17:44:24.94961
3550386,D0012,11.1,11.5,16.9,50.6,2023-03-25 17:45:23.954868
3550405,D0012,10.8,11.3,16.9,50.6,2023-03-25 17:46:23.944755
3550424,D0012,11.3,11.8,16.9,50.6,2023-03-25 17:47:24.954696
3550443,D0012,10.4,10.9,16.8,51.8,2023-03-25 17:48:24.953239
3550462,D0012,10.3,10.7,16.7,50.7,2023-03-25 17:49:24.96776
3550481,D0012,10.6,11.1,16.6,50.3,2023-03-25 17:50:23.986001
3550500,D0012,11.5,12.2,16.7,49.0,2023-03-25 17:51:24.963266
3550519,D0012,9.9,10.5,16.9,49.1,2023-03-25 17:52:24.95916
3550538,D0012,10.9,11.6,16.9,49.3,2023-03-25 17:53:25.217662
3550557,D0012,9.6,9.8,16.8,50.4,2023-03-25 17:54:24.964844
3550576,D0012,8.9,9.2,16.8,50.2,2023-03-25 17:55:24.971923
3550595,D0012,10.4,10.7,16.8,50.4,2023-03-25 17:56:24.977768
3550614,D0012,10.4,11.0,16.8,51.5,2023-03-25 17:57:23.97558
3550633,D0012,10.3,10.9,16.7,51.5,2023-03-25 17:58:23.983637
3550652,D0012,10.7,11.2,16.8,49.7,2023-03-25 17:59:24.977051
3550671,D0012,10.9,11.5,16.7,50.6,2023-03-25 18:00:24.991074
3550690,D0012,10.8,11.4,16.7,50.3,2023-03-25 18:01:23.989521
3550709,D0012,11.0,11.6,16.6,50.5,2023-03-25 18:02:23.996413
3550728,D0012,11.6,12.2,16.6,50.5,2023-03-25 18:03:24.98962
3550747,D0012,10.8,11.3,16.6,50.3,2023-03-25 18:04:24.99689
3550766,D0012,10.0,10.4,16.5,51.4,2023-03-25 18:05:24.99812
3550785,D0012,9.6,10.1,16.4,50.4,2023-03-25 18:06:25.004976
3550804,D0012,10.6,11.1,16.4,49.7,2023-03-25 18:07:25.011864
3550822,D0012,10.3,10.9,16.6,49.3,2023-03-25 18:08:25.024462
3550840,D0012,10.9,11.7,16.7,49.5,2023-03-25 18:09:25.01778
3550858,D0012,10.7,11.3,16.5,51.3,2023-03-25 18:10:25.031966
3550876,D0012,10.2,10.7,16.5,50.9,2023-03-25 18:11:24.028989
3550894,D0012,10.8,11.3,16.5,50.0,2023-03-25 18:12:24.0458
3550912,D0012,11.3,11.9,16.5,51.3,2023-03-25 18:13:25.037116
3550930,D0012,11.5,12.2,16.5,50.5,2023-03-25 18:14:25.052422
3550948,D0012,11.2,11.9,16.5,50.1,2023-03-25 18:15:25.041749
3550966,D0012,10.9,11.3,16.5,50.6,2023-03-25 18:16:25.044681
3550984,D0012,10.8,11.2,16.5,50.6,2023-03-25 18:17:24.051417
3551002,D0012,11.2,11.6,16.4,50.6,2023-03-25 18:18:24.056666
3551020,D0012,10.8,11.3,16.4,51.3,2023-03-25 18:19:24.132031
3551038,D0012,10.4,10.9,16.4,50.9,2023-03-25 18:20:25.070576
3551056,D0012,9.9,10.3,16.3,52.3,2023-03-25 18:21:25.069354
3551074,D0012,9.3,9.6,16.3,52.3,2023-03-25 18:22:25.069972
3551092,D0012,9.2,9.5,16.3,51.1,2023-03-25 18:23:25.078969
3551110,D0012,10.0,10.3,16.4,51.0,2023-03-25 18:24:25.087608
3551128,D0012,10.4,10.8,16.4,51.4,2023-03-25 18:25:25.087838
3551147,D0012,9.7,10.1,16.4,51.8,2023-03-25 18:26:25.087691
3551166,D0012,9.6,10.0,16.4,51.8,2023-03-25 18:27:25.094035
3551185,D0012,10.4,10.9,16.4,51.7,2023-03-25 18:28:25.107305
3551204,D0012,10.9,11.4,16.4,51.2,2023-03-25 18:29:25.100102
3551223,D0012,11.6,11.8,16.3,53.2,2023-03-25 18:30:25.09488
3551242,D0012,10.5,10.8,16.3,52.1,2023-03-25 18:31:25.105097
3551261,D0012,10.9,11.3,16.3,51.8,2023-03-25 18:32:24.104382
3551280,D0012,10.9,11.3,16.3,51.8,2023-03-25 18:33:25.109262
3551299,D0012,11.5,11.7,16.3,52.5,2023-03-25 18:34:25.1241
3551318,D0012,10.1,10.1,16.2,53.1,2023-03-25 18:35:25.115613
3551337,D0012,10.5,10.9,16.2,53.6,2023-03-25 18:36:25.118613
3551356,D0012,10.1,10.3,16.2,52.2,2023-03-25 18:37:25.126827
3551375,D0012,9.3,9.4,16.1,52.6,2023-03-25 18:38:24.125764
3551394,D0012,11.1,11.6,16.1,52.0,2023-03-25 18:39:25.122906
3551413,D0012,9.8,10.3,16.3,52.2,2023-03-25 18:40:25.136573
3551432,D0012,10.6,11.0,16.3,52.6,2023-03-25 18:41:25.131
3551451,D0012,10.1,10.5,16.3,52.6,2023-03-25 18:42:25.132675
3551470,D0012,11.0,11.3,16.2,53.6,2023-03-25 18:43:24.144844
3551489,D0012,9.4,9.8,16.2,53.8,2023-03-25 18:44:25.147565
3551508,D0012,10.3,10.7,16.2,53.7,2023-03-25 18:45:24.154035
3551527,D0012,10.2,10.6,16.2,53.8,2023-03-25 18:46:24.156092
3551546,D0012,10.3,10.7,16.2,53.5,2023-03-25 18:47:25.15377
3551565,D0012,10.7,11.1,16.2,52.6,2023-03-25 18:48:24.150986
3551584,D0012,11.4,11.8,16.2,52.5,2023-03-25 18:49:24.153005
3551603,D0012,11.6,12.0,16.1,53.1,2023-03-25 18:50:25.158054
3551622,D0012,11.7,12.2,16.1,53.2,2023-03-25 18:51:25.165458
3551641,D0012,11.3,11.7,16.0,53.2,2023-03-25 18:52:25.159728
3551660,D0012,11.3,11.8,16.0,53.3,2023-03-25 18:53:24.178809
3551679,D0012,11.2,11.5,15.9,53.0,2023-03-25 18:54:25.173729
3551698,D0012,11.4,11.7,15.7,53.1,2023-03-25 18:55:25.172178
3551717,D0012,10.6,11.1,15.8,52.7,2023-03-25 18:56:25.172489
3551736,D0012,11.4,12.0,15.9,52.6,2023-03-25 18:57:25.180523
3551755,D0012,10.7,11.1,16.0,53.0,2023-03-25 18:58:24.185724
3551774,D0012,11.5,11.9,16.0,53.8,2023-03-25 18:59:25.182423
3551793,D0012,10.7,11.0,15.9,53.9,2023-03-25 19:00:25.19543
3551812,D0012,11.3,11.4,15.9,53.7,2023-03-25 19:01:25.187058
3551831,D0012,11.6,11.8,15.9,53.8,2023-03-25 19:02:24.234267
3551849,D0012,11.8,12.2,15.9,53.6,2023-03-25 19:03:25.199593
3551867,D0012,12.1,12.6,15.8,54.5,2023-03-25 19:04:24.196988
3551885,D0012,11.6,12.1,15.8,54.0,2023-03-25 19:05:24.202205
3551903,D0012,11.7,11.9,15.7,55.1,2023-03-25 19:06:25.214721
3551921,D0012,11.2,11.3,15.6,55.4,2023-03-25 19:07:25.228352
3551939,D0012,11.7,12.0,15.6,54.3,2023-03-25 19:08:25.22437
3551957,D0012,11.6,12.0,15.6,54.9,2023-03-25 19:09:24.214713
3551975,D0012,11.6,11.7,15.6,54.5,2023-03-25 19:10:25.429433
3551993,D0012,11.6,11.9,15.6,53.7,2023-03-25 19:11:25.228048
3552011,D0012,11.4,11.6,15.5,53.7,2023-03-25 19:12:25.230333
3552029,D0012,11.2,11.6,15.6,54.5,2023-03-25 19:13:24.228866
3552047,D0012,11.0,11.3,15.7,54.1,2023-03-25 19:14:25.228998
3552065,D0012,10.7,11.0,15.8,53.6,2023-03-25 19:15:24.242039
3552083,D0012,11.3,11.6,15.8,53.6,2023-03-25 19:16:25.244531
3552101,D0012,11.3,11.9,15.7,53.5,2023-03-25 19:17:24.234871
3552119,D0012,11.9,12.5,15.7,53.2,2023-03-25 19:18:25.242324
3552137,D0012,11.7,12.2,15.7,53.3,2023-03-25 19:19:24.277792
3552155,D0012,11.4,12.0,15.7,53.8,2023-03-25 19:20:24.31804
3552173,D0012,11.1,11.5,15.7,53.7,2023-03-25 19:21:25.245577
3552191,D0012,11.8,12.2,15.7,53.5,2023-03-25 19:22:24.249108
3552209,D0012,11.0,11.4,15.7,54.3,2023-03-25 19:23:24.259183
3552227,D0012,13.5,13.8,15.6,54.3,2023-03-25 19:24:25.251935
3552245,D0012,14.1,14.4,15.7,54.8,2023-03-25 19:25:24.260745
3552263,D0012,12.7,13.0,15.6,55.1,2023-03-25 19:26:25.264961
3552281,D0012,12.6,12.8,15.5,55.5,2023-03-25 19:27:24.269993
3552299,D0012,12.4,12.6,15.3,55.8,2023-03-25 19:28:24.283433
3552317,D0012,12.2,12.4,15.3,56.0,2023-03-25 19:29:24.26798
3552335,D0012,14.0,14.3,15.2,55.6,2023-03-25 19:30:24.274792
3552353,D0012,13.3,13.6,15.3,55.0,2023-03-25 19:31:24.277683
3552371,D0012,13.3,13.5,15.5,54.6,2023-03-25 19:32:24.277996
3552389,D0012,13.4,13.7,15.6,54.9,2023-03-25 19:33:25.276076
3552407,D0012,11.8,11.9,15.6,55.2,2023-03-25 19:34:24.301551
3552425,D0012,11.8,11.8,15.6,55.6,2023-03-25 19:35:25.287406
3552443,D0012,11.6,11.6,15.6,55.7,2023-03-25 19:36:24.291856
3552461,D0012,11.4,11.4,15.6,56.1,2023-03-25 19:37:25.287172
3552479,D0012,12.4,12.6,15.6,55.9,2023-03-25 19:38:25.291827
3552497,D0012,13.0,13.1,15.5,56.2,2023-03-25 19:39:24.296211
3552515,D0012,13.5,13.9,15.4,56.8,2023-03-25 19:40:24.317867
3552533,D0012,13.3,13.6,15.5,56.7,2023-03-25 19:41:25.307367
3552551,D0012,14.1,14.3,15.4,57.2,2023-03-25 19:42:25.313117
3552569,D0012,14.3,14.6,15.4,57.4,2023-03-25 19:43:24.304223
3552587,D0012,14.1,14.2,15.3,57.4,2023-03-25 19:44:25.317919
3552605,D0012,14.4,14.5,15.3,57.9,2023-03-25 19:45:25.479883
3552623,D0012,14.8,15.0,15.3,57.6,2023-03-25 19:46:24.326772
3552641,D0012,14.2,14.3,15.2,57.2,2023-03-25 19:47:25.324663
3552659,D0012,13.2,13.2,15.3,56.9,2023-03-25 19:48:24.322652
3552677,D0012,14.3,14.4,15.4,56.7,2023-03-25 19:49:24.348521
3552695,D0012,12.3,12.4,15.5,56.8,2023-03-25 19:50:25.32375
3552713,D0012,12.7,12.8,15.5,57.4,2023-03-25 19:51:25.329967
3552731,D0012,14.8,14.9,15.4,58.1,2023-03-25 19:52:24.33838
3552749,D0012,14.1,14.2,15.4,57.6,2023-03-25 19:53:25.359871
3552767,D0012,14.4,14.5,15.4,57.6,2023-03-25 19:54:25.337436
3552785,D0012,13.8,13.8,15.4,57.6,2023-03-25 19:55:25.339087
3552803,D0012,13.2,13.2,15.4,57.2,2023-03-25 19:56:24.348688
3552821,D0012,13.3,13.5,15.3,57.9,2023-03-25 19:57:25.342934
3552839,D0012,13.2,13.2,15.3,57.9,2023-03-25 19:58:24.353138
3552857,D0012,14.1,14.2,15.3,58.1,2023-03-25 19:59:24.350685
3552875,D0012,14.4,14.4,15.3,58.0,2023-03-25 20:00:24.349929
3552893,D0012,13.3,13.4,15.3,57.6,2023-03-25 20:01:25.360557
3552911,D0012,13.4,13.5,15.2,57.6,2023-03-25 20:02:24.360846
3552929,D0012,14.2,14.3,15.2,58.2,2023-03-25 20:03:24.455054
3552947,D0012,12.7,12.8,15.2,57.9,2023-03-25 20:04:24.362
3552965,D0012,12.8,12.8,15.2,57.8,2023-03-25 20:05:25.381736
3552983,D0012,11.6,11.6,15.3,57.4,2023-03-25 20:06:24.373095
3553001,D0012,12.6,12.6,15.3,58.1,2023-03-25 20:07:25.377287
3553019,D0012,11.6,11.6,15.4,59.0,2023-03-25 20:08:24.376357
3553037,D0012,12.4,12.5,15.4,58.6,2023-03-25 20:09:25.379895
3553055,D0012,12.3,12.4,15.4,58.1,2023-03-25 20:10:25.386778
3553073,D0012,13.9,14.0,15.4,58.5,2023-03-25 20:11:25.38428
3553091,D0012,12.6,12.6,15.3,58.6,2023-03-25 20:12:25.390994
3553109,D0012,13.3,13.3,15.3,58.3,2023-03-25 20:13:25.394559
3553127,D0012,13.7,13.7,15.3,58.6,2023-03-25 20:14:25.409598
3553145,D0012,13.9,13.9,15.3,59.6,2023-03-25 20:15:25.397734
3553163,D0012,13.8,13.9,15.3,60.0,2023-03-25 20:16:25.397602
3553181,D0012,14.4,14.5,15.2,60.4,2023-03-25 20:17:24.403495
3553199,D0012,14.3,14.3,15.2,60.6,2023-03-25 20:18:24.409982
3553217,D0012,14.1,14.1,15.1,60.9,2023-03-25 20:19:25.407003
3553235,D0012,13.1,13.1,15.0,61.0,2023-03-25 20:20:24.413684
3553253,D0012,14.5,14.5,15.0,61.3,2023-03-25 20:21:25.416284
3553271,D0012,13.6,13.7,15.0,60.6,2023-03-25 20:22:25.563215
3553289,D0012,14.4,14.5,15.2,60.2,2023-03-25 20:23:25.422002
3553307,D0012,14.7,14.7,15.3,60.6,2023-03-25 20:24:25.428459
3553325,D0012,14.8,14.8,15.2,60.8,2023-03-25 20:25:24.448318
3553343,D0012,14.2,14.2,15.2,60.7,2023-03-25 20:26:24.43965
3553360,D0012,15.5,15.6,15.2,60.7,2023-03-25 20:27:24.436347
3553377,D0012,13.6,13.6,15.1,60.8,2023-03-25 20:28:25.440618
3553394,D0012,13.9,14.0,15.1,61.1,2023-03-25 20:29:24.439834
3553411,D0012,14.7,14.7,15.1,61.5,2023-03-25 20:30:25.447428
3553428,D0012,14.0,14.1,15.1,61.8,2023-03-25 20:31:25.451711
3553445,D0012,14.9,14.9,15.1,61.4,2023-03-25 20:32:25.458862
3553462,D0012,14.8,15.0,15.1,62.2,2023-03-25 20:33:24.461861
3553479,D0012,14.7,14.8,15.0,62.4,2023-03-25 20:34:25.459296
3553496,D0012,14.5,14.6,15.0,62.2,2023-03-25 20:35:25.462946
3553513,D0012,14.7,14.7,15.0,62.0,2023-03-25 20:36:25.473635
3553530,D0012,13.9,13.9,14.9,61.7,2023-03-25 20:37:25.471337
3553547,D0012,12.9,12.9,14.8,61.7,2023-03-25 20:38:25.470459
3553564,D0012,13.2,13.2,14.9,61.7,2023-03-25 20:39:24.475579
3553581,D0012,12.1,12.1,15.1,61.4,2023-03-25 20:40:25.476233
3553598,D0012,12.7,12.7,15.1,61.4,2023-03-25 20:41:25.479008
3553615,D0012,13.1,13.2,15.0,61.5,2023-03-25 20:42:24.482391
3553648,D0012,12.9,12.9,15.1,61.4,2023-03-25 20:44:25.489904
3553665,D0012,13.5,13.5,15.0,61.4,2023-03-25 20:45:24.495802
3553682,D0012,12.9,12.9,15.0,61.2,2023-03-25 20:46:25.496825
3553699,D0012,14.4,14.5,15.0,60.9,2023-03-25 20:47:25.499887
3553716,D0012,14.9,14.9,15.0,61.1,2023-03-25 20:48:25.500673
3553733,D0012,14.9,14.9,15.0,60.9,2023-03-25 20:49:24.504504
3553750,D0012,14.1,14.1,15.0,60.9,2023-03-25 20:50:25.504803
3553767,D0012,14.2,14.2,14.9,61.1,2023-03-25 20:51:25.518029
3553784,D0012,14.3,14.3,14.9,61.2,2023-03-25 20:52:25.527699
3553801,D0012,13.5,13.5,14.9,61.2,2023-03-25 20:53:25.516598
3553818,D0012,12.7,12.7,14.9,61.2,2023-03-25 20:54:25.522138
3553835,D0012,12.8,12.8,15.0,60.5,2023-03-25 20:55:24.526259
3553852,D0012,12.6,12.6,15.0,60.3,2023-03-25 20:56:24.522731
3553869,D0012,13.1,13.1,15.1,60.4,2023-03-25 20:57:25.532006
3553886,D0012,12.8,12.8,15.1,60.5,2023-03-25 20:58:24.543573
3553903,D0012,13.6,13.6,15.0,60.8,2023-03-25 20:59:24.537133
3553920,D0012,13.8,13.8,15.1,60.4,2023-03-25 21:00:24.535955
3553937,D0012,14.1,14.1,15.1,60.4,2023-03-25 21:01:25.536258
3553954,D0012,13.6,13.7,15.1,60.0,2023-03-25 21:02:25.546434
3553971,D0012,14.4,14.5,15.1,60.7,2023-03-25 21:03:24.544767
3553988,D0012,15.4,15.5,15.1,60.5,2023-03-25 21:04:25.544854
3554005,D0012,15.1,15.2,15.0,60.3,2023-03-25 21:05:25.544249
3554022,D0012,14.5,14.5,15.1,61.0,2023-03-25 21:06:24.554053
3554039,D0012,13.4,13.4,15.0,60.4,2023-03-25 21:07:25.562902
3554056,D0012,13.9,13.9,15.0,60.2,2023-03-25 21:08:25.561528
3554073,D0012,13.1,13.1,15.0,60.2,2023-03-25 21:09:25.572145
3554090,D0012,13.1,13.1,14.9,60.9,2023-03-25 21:10:24.559519
3554107,D0012,13.5,13.6,14.9,60.1,2023-03-25 21:11:25.562038
3554124,D0012,12.9,12.9,14.9,59.7,2023-03-25 21:12:24.569718
3554141,D0012,13.3,13.3,15.0,59.7,2023-03-25 21:13:24.570264
3554158,D0012,12.3,12.3,15.0,60.0,2023-03-25 21:14:24.744519
3554175,D0012,12.8,12.8,15.1,60.3,2023-03-25 21:15:25.581748
3554192,D0012,12.6,12.7,15.0,60.3,2023-03-25 21:16:25.585267
3554209,D0012,13.2,13.2,15.0,60.5,2023-03-25 21:17:24.580912
3554226,D0012,14.6,14.6,15.0,58.9,2023-03-25 21:18:25.601592
3554243,D0012,13.5,13.6,15.0,58.9,2023-03-25 21:19:24.595786
3554260,D0012,14.0,14.0,15.0,59.0,2023-03-25 21:20:24.597434
3554277,D0012,13.8,13.8,15.0,59.6,2023-03-25 21:21:25.59827
3554294,D0012,14.1,14.1,15.0,60.2,2023-03-25 21:22:24.595092
3554311,D0012,14.4,14.5,15.0,59.1,2023-03-25 21:23:25.603626
3554328,D0012,14.3,14.3,15.0,59.4,2023-03-25 21:24:25.598461
3554345,D0012,13.3,13.3,15.0,60.1,2023-03-25 21:25:25.60382
3554362,D0012,14.1,14.1,14.9,60.8,2023-03-25 21:26:25.621748
3554379,D0012,13.8,13.8,14.8,60.3,2023-03-25 21:27:24.609307
3554396,D0012,13.5,13.5,14.8,60.1,2023-03-25 21:28:24.617694
3554413,D0012,13.1,13.1,14.7,60.4,2023-03-25 21:29:25.616566
3554430,D0012,12.4,12.4,14.9,60.3,2023-03-25 21:30:24.632771
3554447,D0012,13.3,13.3,15.0,60.6,2023-03-25 21:31:25.634042
3554464,D0012,13.4,13.4,15.0,61.1,2023-03-25 21:32:24.633646
3554481,D0012,13.8,13.8,14.9,60.8,2023-03-25 21:33:25.631466
3554498,D0012,13.3,13.3,15.0,60.9,2023-03-25 21:34:25.635417
3554515,D0012,13.5,13.5,15.0,61.0,2023-03-25 21:35:24.642069
3554532,D0012,14.7,14.7,15.0,61.6,2023-03-25 21:36:24.651708
3554549,D0012,14.7,14.7,15.0,62.4,2023-03-25 21:37:25.652513
3554566,D0012,15.3,15.3,15.0,62.7,2023-03-25 21:38:25.667979
3554583,D0012,15.2,15.2,15.0,62.6,2023-03-25 21:39:24.656195
3554600,D0012,15.8,15.8,15.0,62.8,2023-03-25 21:40:24.653742
3554617,D0012,15.3,15.3,14.9,62.4,2023-03-25 21:41:25.663722
3554634,D0012,15.3,15.3,14.9,62.9,2023-03-25 21:42:25.66999
3554651,D0012,14.8,14.8,14.9,62.8,2023-03-25 21:43:25.679941
3554668,D0012,14.5,14.5,14.8,62.9,2023-03-25 21:44:25.671754
3554685,D0012,14.9,14.9,14.8,62.2,2023-03-25 21:45:25.674145
3554702,D0012,14.8,14.8,14.8,61.7,2023-03-25 21:46:25.687471
3554719,D0012,13.5,13.5,14.9,61.3,2023-03-25 21:47:25.679377
3554736,D0012,13.7,13.7,15.0,61.7,2023-03-25 21:48:25.678975
3554753,D0012,15.6,15.7,15.0,63.0,2023-03-25 21:49:25.682599
3554770,D0012,15.5,15.5,14.9,63.4,2023-03-25 21:50:25.689654
3554787,D0012,14.7,14.8,14.9,63.1,2023-03-25 21:51:25.68658
3554804,D0012,14.8,14.8,14.9,63.7,2023-03-25 21:52:24.695887
3554821,D0012,16.3,16.3,14.9,62.5,2023-03-25 21:53:24.723168
3554838,D0012,15.3,15.3,14.9,62.3,2023-03-25 21:54:25.697107
3554855,D0012,15.5,15.5,14.9,61.8,2023-03-25 21:55:25.70381
3554872,D0012,16.4,16.4,14.8,61.9,2023-03-25 21:56:25.724854
3554889,D0012,15.8,15.8,14.8,62.4,2023-03-25 21:57:25.70663
3554906,D0012,15.3,15.3,14.8,62.9,2023-03-25 21:58:25.715583
3554923,D0012,16.0,16.0,14.7,63.6,2023-03-25 21:59:25.721435
3554940,D0012,13.9,13.9,14.7,63.9,2023-03-25 22:00:25.719961
3554957,D0012,14.3,14.3,14.6,63.6,2023-03-25 22:01:24.743275
3554974,D0012,14.7,14.7,14.7,63.3,2023-03-25 22:02:25.720927
3554991,D0012,16.3,16.4,14.9,62.6,2023-03-25 22:03:24.726367
3555008,D0012,17.1,17.2,14.9,62.4,2023-03-25 22:04:24.733858
3555025,D0012,14.8,14.8,14.9,62.5,2023-03-25 22:05:25.739042
3555042,D0012,14.5,14.5,14.8,62.8,2023-03-25 22:06:25.730023
3555059,D0012,14.4,14.4,14.9,63.1,2023-03-25 22:07:25.739916
3555076,D0012,15.8,15.8,14.9,63.3,2023-03-25 22:08:25.740157
3555093,D0012,16.2,16.2,14.9,63.1,2023-03-25 22:09:25.752918
3555110,D0012,17.2,17.2,14.8,62.9,2023-03-25 22:10:24.751162
3555127,D0012,16.3,16.4,14.8,63.1,2023-03-25 22:11:25.749965
3555144,D0012,17.1,17.1,14.8,63.5,2023-03-25 22:12:24.74621
3555161,D0012,17.1,17.2,14.8,63.5,2023-03-25 22:13:25.75618
3555178,D0012,17.0,17.0,14.7,64.0,2023-03-25 22:14:25.756037
3555195,D0012,17.2,17.3,14.7,64.1,2023-03-25 22:15:25.771111
3555212,D0012,16.7,16.8,14.6,64.4,2023-03-25 22:16:25.756138
3555229,D0012,17.4,17.4,14.6,64.0,2023-03-25 22:17:25.758015
3555246,D0012,17.9,17.9,14.6,63.6,2023-03-25 22:18:25.950585
3555263,D0012,17.0,17.0,14.7,63.0,2023-03-25 22:19:24.767993
3555280,D0012,16.2,16.2,14.7,63.5,2023-03-25 22:20:25.763836
3555297,D0012,17.0,17.1,14.7,64.4,2023-03-25 22:21:25.772357
3555314,D0012,16.4,16.5,14.7,64.9,2023-03-25 22:22:25.778225
3555331,D0012,17.6,17.6,14.7,64.2,2023-03-25 22:23:25.775303
3555348,D0012,17.5,17.5,14.7,63.9,2023-03-25 22:24:25.780031
3555365,D0012,17.6,17.6,14.7,64.2,2023-03-25 22:25:25.783098
3555382,D0012,18.0,18.0,14.7,64.2,2023-03-25 22:26:24.791709
3555399,D0012,17.6,17.6,14.7,64.4,2023-03-25 22:27:25.787841
3555416,D0012,18.4,18.4,14.7,64.6,2023-03-25 22:28:25.795715
3555433,D0012,17.7,17.8,14.7,64.3,2023-03-25 22:29:24.801516
3555450,D0012,18.4,18.4,14.7,64.0,2023-03-25 22:30:25.808294
3555467,D0012,17.7,17.7,14.6,63.7,2023-03-25 22:31:24.801508
3555484,D0012,17.5,17.5,14.6,64.1,2023-03-25 22:32:25.801214
3555501,D0012,16.6,16.6,14.5,64.5,2023-03-25 22:33:24.814987
3555518,D0012,17.1,17.1,14.5,64.3,2023-03-25 22:34:25.805784
3555535,D0012,16.2,16.3,14.7,64.1,2023-03-25 22:35:25.810446
3555552,D0012,15.2,15.2,14.8,63.7,2023-03-25 22:36:25.810565
3555569,D0012,16.3,16.3,14.7,63.1,2023-03-25 22:37:25.827708
3555586,D0012,17.4,17.4,14.7,63.9,2023-03-25 22:38:24.826012
3555603,D0012,18.1,18.1,14.7,63.8,2023-03-25 22:39:25.825875
