date,PM2.5,PM10,NO2,SO2,CO,O3
2022-09-02 1:00,4.481666667,4.481666667,0.007,0.023783333,0.024166667,0.0287
2022-09-02 2:00,4.65,4.65,0.007,0.024533333,0.023333333,0.029383333
2022-09-02 3:00,5.386666667,5.386666667,0.007,0.026116667,0.0235,0.028783333
2022-09-02 4:00,4.925,4.925,0.007,0.0236,0.0235,0.028133333
2022-09-02 5:00,5.155,5.155,0.007,0.0229,0.023166667,0.029333333
2022-09-02 6:00,4.896666667,4.896666667,0.007,0.021833333,0.0235,0.02945
2022-09-02 7:00,3.791666667,3.791666667,0.007,0.0185,0.023333333,0.029166667
2022-09-02 8:00,3.486666667,3.486666667,0.007,0.016633333,0.023,0.028566667
2022-09-02 9:00,3.266666667,3.266666667,0.007,0.014983333,0.024,0.027816667
2022-09-02 10:00,2.858333333,2.858333333,0.007,0.0133,0.023883333,0.027416667
2022-09-02 11:00,2.093333333,2.093333333,0.006983333,0.0109,0.012683333,0.026416667
2022-09-02 12:00,1.828333333,1.828333333,0.007,0.010283333,0.015516667,0.028833333
2022-09-02 13:00,1.675,1.675,0.007,0.009433333,0.037366667,0.029066667
2022-09-02 14:00,1.466666667,1.466666667,0.007,0.0099,0.040283333,0.031
2022-09-02 15:00,1.49,1.49,0.007366667,0.012983333,0.020916667,0.036516667
2022-09-02 16:00,1.501666667,1.501666667,0.007483333,0.013533333,0.0186,0.036933333
2022-09-02 17:00,1.825,1.825,0.008,0.01625,0.011333333,0.03945
2022-09-02 18:00,1.803333333,1.803333333,0.008,0.021066667,0.019533333,0.039483333
2022-09-02 19:00,2,2,0.008,0.02755,0.023,0.041033333
2022-09-02 20:00,2.468333333,2.468333333,0.0076,0.029933333,0.0235,0.04115
2022-09-02 21:00,1.943333333,1.943333333,0.00705,0.027183333,0.022666667,0.03935
2022-09-02 22:00,1.538333333,1.538333333,0.007,0.02505,0.023,0.039083333
2022-09-02 23:00,1.486666667,1.486666667,0.007,0.024333333,0.023166667,0.03895
2022-09-03 0:00,1.286666667,1.286666667,0.007,0.022866667,0.022833333,0.038316667
2022-09-03 1:00,1.263333333,1.263333333,0.007,0.021666667,0.024,0.0387
2022-09-03 2:00,1.45,1.45,0.007,0.019416667,0.023666667,0.038583333
2022-09-03 3:00,1.41,1.41,0.007,0.019866667,0.022833333,0.03905
2022-09-03 4:00,1.356666667,1.356666667,0.006983333,0.021616667,0.0235,0.040933333
2022-09-03 5:00,1.175,1.175,0.00665,0.0208,0.023,0.04205
2022-09-03 6:00,1.183333333,1.183333333,0.006583333,0.021116667,0.023333333,0.04095
2022-09-03 7:00,1.085,1.085,0.006833333,0.021066667,0.024,0.039
2022-09-03 8:00,1.005,1.005,0.007,0.017133333,0.023833333,0.033883333
2022-09-03 9:00,0.873333333,0.873333333,0.006983333,0.014016667,0.023166667,0.0295
2022-09-03 10:00,0.811666667,0.811666667,0.007,0.012733333,0.023833333,0.02845
2022-09-03 11:00,0.893333333,0.895,0.007,0.012266667,0.015533333,0.029583333
2022-09-03 12:00,1.02,1.02,0.007,0.0114,0.017116667,0.029216667
2022-09-03 13:00,1.136666667,1.136666667,0.007,0.012316667,0.021983333,0.031933333
2022-09-03 14:00,0.961666667,0.961666667,0.007516667,0.011333333,0.0402,0.030866667
2022-09-03 15:00,0.855,0.855,0.007933333,0.008916667,0.0727,0.0285
2022-09-03 16:00,0.946666667,0.946666667,0.008,0.0139,0.04555,0.0373
2022-09-03 17:00,1.656666667,1.656666667,0.008,0.014033333,0.0395,0.037766667
2022-09-03 18:00,1.903333333,1.903333333,0.008,0.0207,0.02585,0.0401
2022-09-03 19:00,1.785,1.785,0.008,0.03325,0.02015,0.045216667
2022-09-03 20:00,1.655,1.655,0.00795,0.032666667,0.023333333,0.04305
2022-09-03 21:00,2.023333333,2.023333333,0.007,0.027266667,0.023166667,0.038783333
2022-09-03 22:00,2.043333333,2.043333333,0.007,0.024983333,0.023166667,0.036366667
2022-09-03 23:00,1.806666667,1.806666667,0.007,0.02395,0.023166667,0.035416667
2022-09-04 0:00,1.483333333,1.483333333,0.007,0.022833333,0.0235,0.032916667
2022-09-04 1:00,1.111666667,1.111666667,0.007,0.022083333,0.023,0.032066667
2022-09-04 2:00,0.968333333,0.968333333,0.007,0.020933333,0.023333333,0.03145
2022-09-04 3:00,0.82,0.82,0.007,0.019816667,0.023166667,0.03075
2022-09-04 4:00,0.691666667,0.691666667,0.007,0.019866667,0.024,0.030933333
2022-09-04 5:00,0.686666667,0.686666667,0.007,0.019383333,0.023,0.030333333
2022-09-04 6:00,0.641666667,0.641666667,0.007,0.017983333,0.0235,0.029133333
2022-09-04 7:00,0.761666667,0.761666667,0.007,0.019583333,0.022833333,0.030183333
2022-09-04 8:00,1.371666667,1.371666667,0.007,0.022583333,0.023833333,0.030316667
2022-09-04 9:00,1.423333333,1.423333333,0.007,0.019316667,0.0235,0.028183333
2022-09-04 10:00,2.443333333,2.443333333,0.007,0.02085,0.023833333,0.027516667
2022-09-04 11:00,3.198333333,3.2,0.0073,0.024983333,0.01765,0.029
2022-09-04 12:00,3.716666667,3.72,0.007033333,0.014683333,0.0275,0.025733333
2022-09-04 13:00,4.393333333,4.393333333,0.007366667,0.011466667,0.072183333,0.02195
2022-09-04 14:00,5.025,5.025,0.007816667,0.012066667,0.083183333,0.024816667
2022-09-04 15:00,4.945,4.945,0.007,0.012283333,0.058916667,0.0252
2022-09-04 16:00,7.818333333,7.818333333,0.007,0.013083333,0.070183333,0.0277
2022-09-04 17:00,10.225,10.225,0.007016667,0.015133333,0.06515,0.029816667
2022-09-04 18:00,12.13,12.135,0.007833333,0.039916667,0.052933333,0.037266667
2022-09-04 19:00,11.14666667,11.15,0.007966667,0.044783333,0.058683333,0.038716667
2022-09-04 20:00,7.431666667,7.438333333,0.007566667,0.028116667,0.061266667,0.030083333
2022-09-04 21:00,1.5,1.588333333,0.007083333,0.0229,0.026083333,0.027066667
2022-09-04 22:00,2.153333333,2.785,0.007466667,0.01945,0.01245,0.025133333
2022-09-04 23:00,2.143333333,3.013333333,0.00795,0.020166667,0.010116667,0.02445
2022-09-05 0:00,1.698333333,2.313333333,0.0077,0.0188,0.0103,0.023766667
2022-09-05 1:00,1.498305085,1.828813559,0.007983051,0.019101695,0.014084746,0.023084746
2022-09-05 2:00,1.441666667,1.531666667,0.008,0.019366667,0.013233333,0.022966667
2022-09-05 3:00,1.571666667,1.61,0.00785,0.01865,0.007,0.02315
2022-09-05 4:00,1.455932203,1.471186441,0.007033898,0.018779661,0.020322034,0.023491525
2022-09-05 5:00,1.576666667,1.578333333,0.007,0.01825,0.023016667,0.023366667
2022-09-05 6:00,2.343333333,2.343333333,0.007,0.0178,0.024333333,0.02405
2022-09-05 7:00,3.023333333,3.028333333,0.007,0.018733333,0.023833333,0.023133333
2022-09-05 8:00,3.685,3.686666667,0.007,0.02,0.021366667,0.023883333
2022-09-05 9:00,4.141666667,4.146666667,0.007,0.019266667,0.01035,0.02375
2022-09-05 10:00,5.055,5.055,0.007,0.0183,0.023616667,0.0235
2022-09-05 11:00,5.853333333,5.855,0.0078,0.016766667,0.04625,0.02255
2022-09-05 12:00,7.061666667,7.061666667,0.008,0.015883333,0.068933333,0.021966667
2022-09-05 13:00,7.925,7.936666667,0.00795,0.016316667,0.066566667,0.023366667
2022-09-05 14:00,8.143333333,8.155,0.008,0.018233333,0.0759,0.023833333
2022-09-05 15:00,8.301666667,8.313333333,0.008,0.021833333,0.0841,0.023866667
2022-09-05 16:00,7.888333333,7.888333333,0.008,0.021783333,0.073783333,0.023483333
2022-09-05 17:00,6.853333333,6.853333333,0.008,0.020933333,0.074666667,0.0234
2022-09-05 18:00,3.195,3.195,0.007033333,0.017716667,0.0535,0.025333333
2022-09-05 19:00,1.215,1.215,0.00645,0.018316667,0.017,0.032083333
2022-09-05 20:00,0.773333333,0.773333333,0.006,0.021066667,0.023666667,0.0395
2022-09-05 21:00,0.361666667,0.365,0.006,0.022716667,0.022833333,0.042183333
2022-09-05 22:00,0.336666667,0.343333333,0.006,0.021,0.023333333,0.036533333
2022-09-05 23:00,0.353333333,0.355,0.006,0.01945,0.024166667,0.035866667
2022-09-06 0:00,0.213333333,0.215,0.006,0.0191,0.023666667,0.039116667
2022-09-06 1:00,0.141666667,0.153333333,0.006,0.01895,0.023333333,0.04155
2022-09-06 2:00,0.14,0.15,0.006,0.01915,0.023333333,0.0448
2022-09-06 3:00,0.132758621,0.156896552,0.006,0.019862069,0.022758621,0.04337931
2022-09-06 4:00,0.108333333,0.135,0.006,0.01585,0.023833333,0.043916667
2022-09-06 5:00,0.171666667,0.196666667,0.005883333,0.014383333,0.023166667,0.046683333
2022-09-06 6:00,0.208333333,0.245,0.005816667,0.01835,0.0235,0.053383333
2022-09-06 7:00,0.148333333,0.165,0.006,0.020466667,0.0235,0.047716667
2022-09-06 8:00,1.19,1.195,0.006,0.016416667,0.023166667,0.045316667
2022-09-06 9:00,5.12,5.12,0.006,0.018083333,0.023333333,0.045583333
2022-09-06 10:00,2.251666667,2.256666667,0.006,0.015666667,0.023,0.0458
2022-09-06 11:00,2.918333333,2.928333333,0.006,0.010833333,0.016683333,0.031133333
2022-09-06 12:00,5.325,5.341666667,0.0061,0.011433333,0.0133,0.03185
2022-09-06 13:00,5.175,5.208333333,0.006583333,0.0113,0.020833333,0.034316667
2022-09-06 14:00,5.288333333,5.305,0.007,0.0139,0.020566667,0.041483333
2022-09-06 15:00,5.525,5.535,0.006933333,0.012666667,0.017266667,0.0445
2022-09-06 16:00,8.14,8.143333333,0.007,0.014583333,0.006616667,0.04815
2022-09-06 17:00,10.405,10.41166667,0.007,0.016833333,0.01235,0.0512
2022-09-06 18:00,11.625,11.63166667,0.007,0.020083333,0.009083333,0.048233333
2022-09-06 19:00,12.18166667,12.20333333,0.007,0.034366667,0.021566667,0.053133333
2022-09-06 20:00,14.19666667,14.225,0.007,0.038316667,0.023533333,0.057583333
2022-09-06 21:00,13.08666667,13.10666667,0.00675,0.03495,0.024866667,0.053883333
2022-09-06 22:00,18.14,18.175,0.00685,0.034516667,0.0244,0.048683333
2022-09-06 23:00,19.73,19.785,0.007,0.03125,0.023333333,0.0477
2022-09-07 0:00,22.44166667,22.55666667,0.006966667,0.030033333,0.023833333,0.041183333
2022-09-07 1:00,28.03333333,28.33333333,0.007,0.0311,0.01405,0.036816667
2022-09-07 2:00,37.32,37.78666667,0.006783333,0.028166667,0.022166667,0.038683333
2022-09-07 3:00,32.36666667,32.83,0.007,0.023333333,0.0195,0.029616667
2022-09-07 4:00,30.445,30.845,0.007,0.025616667,0.0235,0.028716667
2022-09-07 5:00,39.31,44.22,0.007,0.025316667,0.023666667,0.032466667
2022-09-07 6:00,40.67666667,47.89833333,0.007,0.02335,0.023,0.0312
2022-09-07 7:00,38.245,42.39,0.00695,0.023516667,0.0235,0.034183333
2022-09-07 8:00,36.77833333,37.84666667,0.006833333,0.023266667,0.020816667,0.033383333
2022-09-07 9:00,34.735,35.29,0.006383333,0.018916667,0.018883333,0.0328
2022-09-07 10:00,35.23833333,35.705,0.006083333,0.013583333,0.049533333,0.032
2022-09-07 11:00,32.83,33.14166667,0.006016667,0.012233333,0.051233333,0.037416667
2022-09-07 12:00,26.15333333,26.38,0.0059,0.012983333,0.03725,0.045916667
2022-09-07 13:00,22.19166667,22.30666667,0.00595,0.011216667,0.058233333,0.042983333
2022-09-07 14:00,29.08166667,29.32166667,0.006133333,0.0166,0.0682,0.0513
2022-09-07 15:00,34.90166667,35.11333333,0.006966667,0.011166667,0.10325,0.044966667
2022-09-07 16:00,31.90333333,32.07666667,0.007,0.0119,0.104083333,0.047383333
2022-09-07 17:00,30.54666667,30.74833333,0.00705,0.01735,0.092566667,0.053433333
2022-09-07 18:00,29.755,30.05333333,0.007083333,0.027483333,0.0666,0.05935
2022-09-07 19:00,29.785,30.06666667,0.007016667,0.03985,0.03495,0.061416667
2022-09-07 20:00,34.74833333,35.17833333,0.007,0.043616667,0.01385,0.0633
2022-09-07 21:00,38.04745763,38.55932203,0.007,0.036474576,0.016694915,0.052288136
2022-09-07 22:00,37.48166667,38.02,0.007,0.0347,0.017133333,0.044183333
2022-09-07 23:00,33.34166667,33.79166667,0.007,0.030633333,0.017183333,0.03405
2022-09-08 0:00,32.09333333,32.47666667,0.007,0.0292,0.005583333,0.035516667
2022-09-08 1:00,32.73,33.135,0.007,0.0275,0.013433333,0.030233333
2022-09-08 2:00,30.95333333,31.36833333,0.007,0.024983333,0.021516667,0.029433333
2022-09-08 3:00,27.99666667,28.31666667,0.007,0.0221,0.023,0.029083333
2022-09-08 4:00,25.1,25.38666667,0.007,0.0172,0.023333333,0.029316667
2022-09-08 5:00,24.37166667,24.59166667,0.007,0.019766667,0.023833333,0.028133333
2022-09-08 6:00,25.12833333,25.28,0.007,0.021716667,0.023,0.031116667
2022-09-08 7:00,21.48666667,21.63166667,0.007,0.027816667,0.023066667,0.029183333
2022-09-08 8:00,17.32833333,17.42166667,0.007,0.019166667,0.01845,0.02845
2022-09-08 9:00,13.91666667,13.95666667,0.006966667,0.012916667,0.03505,0.02675
2022-09-08 10:00,11.50333333,11.51833333,0.006966667,0.0091,0.066116667,0.024016667
2022-09-08 11:00,7.196666667,7.201666667,0.007,0.0075,0.076516667,0.026016667
2022-09-08 12:00,5.926666667,5.926666667,0.007166667,0.006116667,0.110416667,0.029066667
2022-09-08 13:00,12.44333333,12.44333333,0.00795,0.011783333,0.140483333,0.044616667
2022-09-08 14:00,10.93833333,10.93833333,0.007816667,0.0148,0.124316667,0.05665
2022-09-08 15:00,11.76166667,11.76166667,0.007816667,0.018033333,0.124083333,0.066283333
2022-09-08 16:00,13.255,13.255,0.007616667,0.024716667,0.1284,0.076483333
2022-09-08 17:00,10.24333333,10.24333333,0.007166667,0.02275,0.092916667,0.07625
2022-09-08 18:00,12.165,12.165,0.007,0.032083333,0.060383333,0.081583333
2022-09-08 19:00,10.33333333,10.33333333,0.006916667,0.0339,0.030083333,0.081216667
2022-09-08 20:00,12.37833333,12.37833333,0.006833333,0.0346,0.019766667,0.076433333
2022-09-08 21:00,16.53833333,16.53833333,0.006983333,0.033866667,0.029533333,0.06215
2022-09-08 22:00,22.13333333,22.13333333,0.006716667,0.034416667,0.034233333,0.057666667
2022-09-08 23:00,18.1,18.1,0.007066667,0.033216667,0.059216667,0.046483333
2022-09-09 0:00,20.32166667,20.32166667,0.007,0.032733333,0.044666667,0.041683333
2022-09-09 1:00,21.19833333,21.19833333,0.007,0.027133333,0.0416,0.037183333
2022-09-09 2:00,21.86166667,21.86166667,0.007,0.021433333,0.040583333,0.037283333
2022-09-09 3:00,24.84333333,24.84333333,0.006933333,0.02115,0.0329,0.039866667
2022-09-09 4:00,27.335,27.335,0.006883333,0.02165,0.028766667,0.042883333
2022-09-09 5:00,27.59,27.59,0.006733333,0.022466667,0.024833333,0.043566667
2022-09-09 6:00,27.89,27.89,0.006983333,0.024366667,0.015883333,0.042783333
2022-09-09 7:00,37.85166667,37.85166667,0.006983333,0.025816667,0.016133333,0.042466667
2022-09-09 8:00,30.70833333,30.70833333,0.007,0.022183333,0.027033333,0.036366667
2022-09-09 9:00,16.92166667,16.92166667,0.007,0.01275,0.02685,0.0281
2022-09-09 10:00,8.433333333,8.433333333,0.007,0.008966667,0.0223,0.025116667
2022-09-09 11:00,5.931666667,5.931666667,0.007,0.007283333,0.023183333,0.0241
2022-09-09 12:00,4.24,4.24,0.007,0.004933333,0.034366667,0.023166667
2022-09-09 13:00,3.546666667,3.546666667,0.007183333,0.0073,0.024216667,0.030416667
2022-09-09 14:00,4.29137931,4.29137931,0.008,0.007431034,0.064051724,0.030862069
2022-09-09 15:00,3.17,3.17,0.007966667,0.0081,0.061433333,0.0353
2022-09-09 16:00,10.58166667,10.58166667,0.008783333,0.02255,0.107883333,0.065266667
2022-09-09 17:00,18.57666667,18.57666667,0.00835,0.04095,0.105766667,0.082466667
2022-09-09 18:00,8.411666667,8.411666667,0.0083,0.022033333,0.0683,0.049166667
2022-09-09 19:00,9.531666667,9.531666667,0.008533333,0.03025,0.0251,0.042916667
2022-09-09 20:00,5.825,5.825,0.008083333,0.028066667,0.021216667,0.035566667
2022-09-09 21:00,5.106666667,5.106666667,0.008,0.025466667,0.023333333,0.037033333
2022-09-09 22:00,5.338333333,5.338333333,0.008,0.027866667,0.023666667,0.037716667
2022-09-09 23:00,5.685,5.685,0.008,0.02785,0.023,0.0385
2022-09-10 0:00,5.465,5.465,0.007866667,0.025733333,0.023333333,0.03565
2022-09-10 1:00,4.798333333,4.798333333,0.007116667,0.023616667,0.023833333,0.03455
2022-09-10 2:00,4.176666667,4.176666667,0.007,0.021116667,0.0235,0.034733333
2022-09-10 3:00,3.25,3.25,0.007,0.020516667,0.023,0.035683333
2022-09-10 4:00,2.9,2.9,0.007,0.02075,0.024166667,0.037433333
2022-09-10 5:00,2.816666667,2.816666667,0.007,0.023483333,0.022833333,0.0397
2022-09-10 6:00,2.888333333,2.888333333,0.007,0.023816667,0.023666667,0.039266667
2022-09-10 7:00,2.905,2.905,0.007,0.0239,0.0235,0.038683333
2022-09-10 8:00,3.115,3.115,0.007,0.023783333,0.023666667,0.035933333
2022-09-10 9:00,3.275,3.275,0.007,0.018666667,0.023333333,0.03245
2022-09-10 10:00,3.458333333,3.458333333,0.007,0.0163,0.023166667,0.030083333
2022-09-10 11:00,3.718333333,3.718333333,0.007,0.0161,0.023333333,0.031216667
2022-09-10 12:00,2.955,2.955,0.00695,0.009966667,0.023333333,0.024933333
2022-09-10 13:00,2.691666667,2.691666667,0.007,0.0064,0.011866667,0.0225
2022-09-10 14:00,2.613333333,2.613333333,0.007333333,0.006833333,0.0299,0.023916667
2022-09-10 15:00,2.741666667,2.741666667,0.007933333,0.008516667,0.038566667,0.025966667
2022-09-10 16:00,2.696666667,2.696666667,0.008,0.0149,0.018183333,0.0341
2022-09-10 17:00,3.026666667,3.026666667,0.008,0.019766667,0.023666667,0.041333333
2022-09-10 18:00,3.291666667,3.291666667,0.008,0.027533333,0.0235,0.04085
2022-09-10 19:00,4.08,4.08,0.008,0.033366667,0.022833333,0.04245
2022-09-10 20:00,5.273333333,5.273333333,0.008,0.030916667,0.024,0.0394
2022-09-10 21:00,5.138333333,5.138333333,0.007816667,0.0286,0.023666667,0.036466667
2022-09-10 22:00,5.188333333,5.188333333,0.007066667,0.02575,0.023166667,0.034
2022-09-10 23:00,5.178333333,5.178333333,0.007,0.02255,0.023166667,0.0322
2022-09-11 0:00,4.86,4.86,0.007,0.020083333,0.023333333,0.030866667
2022-09-11 1:00,4.94,4.94,0.007,0.019983333,0.023,0.031716667
2022-09-11 2:00,5.001666667,5.001666667,0.007,0.021266667,0.023,0.03155
2022-09-11 3:00,4.6,4.6,0.007,0.0194,0.023166667,0.0314
2022-09-11 4:00,5.151666667,5.151666667,0.007,0.02335,0.0235,0.030533333
2022-09-11 5:00,5.451666667,5.451666667,0.007,0.022333333,0.024166667,0.030233333
2022-09-11 6:00,5.298333333,5.298333333,0.007,0.018833333,0.023166667,0.0289
2022-09-11 7:00,5.761666667,5.761666667,0.007,0.02195,0.024,0.02955
2022-09-11 8:00,5.918333333,5.92,0.007,0.017333333,0.022666667,0.0288
2022-09-11 9:00,5.395,5.395,0.007,0.0142,0.0235,0.027516667
2022-09-11 10:00,5.075,5.075,0.007,0.011216667,0.023166667,0.024083333
2022-09-11 11:00,4.576666667,4.576666667,0.0071,0.0096,0.01005,0.02435
2022-09-11 12:00,4.348333333,4.348333333,0.00785,0.0109,0.018466667,0.02665
2022-09-11 13:00,4.321666667,4.321666667,0.007766667,0.008733333,0.049183333,0.026466667
2022-09-11 14:00,3.961666667,3.961666667,0.007816667,0.014633333,0.031116667,0.03655
2022-09-11 15:00,5.078333333,5.078333333,0.008,0.014733333,0.02775,0.040966667
2022-09-11 16:00,4.991666667,4.991666667,0.008,0.01295,0.032483333,0.039033333
2022-09-11 17:00,7.036666667,7.036666667,0.008566667,0.021166667,0.018633333,0.043383333
2022-09-11 18:00,7.348333333,7.348333333,0.00855,0.033133333,0.023833333,0.044733333
2022-09-11 19:00,9.693333333,9.693333333,0.008116667,0.0382,0.023333333,0.041533333
2022-09-11 20:00,11.25333333,11.25333333,0.008,0.038183333,0.0235,0.040266667
2022-09-11 21:00,11.17166667,11.17166667,0.008,0.034,0.025866667,0.034
2022-09-11 22:00,13.01864407,13.01864407,0.008,0.030983051,0.023559322,0.031915254
2022-09-11 23:00,12.61666667,12.61666667,0.008,0.026166667,0.022133333,0.0285
2022-09-12 0:00,14.185,14.185,0.008,0.024616667,0.01805,0.029266667
2022-09-12 1:00,15.175,15.17666667,0.008,0.029083333,0.023166667,0.030116667
2022-09-12 2:00,14.86166667,14.86166667,0.008,0.026283333,0.0235,0.02975
2022-09-12 3:00,15.05666667,15.05666667,0.008,0.027166667,0.023666667,0.028633333
2022-09-12 4:00,16.41333333,16.41833333,0.00775,0.02355,0.023833333,0.027833333
2022-09-12 5:00,17.71166667,17.71166667,0.00705,0.02245,0.023333333,0.028316667
2022-09-12 6:00,18.67666667,18.67833333,0.007366667,0.022716667,0.023,0.026616667
2022-09-12 7:00,19.31666667,19.32333333,0.007433333,0.022466667,0.0235,0.025533333
2022-09-12 8:00,19.02,19.04333333,0.0077,0.020083333,0.019916667,0.024233333
2022-09-12 9:00,17.955,17.96,0.0072,0.017083333,0.00645,0.0245
2022-09-12 10:00,16.11186441,16.11186441,0.007983051,0.015491525,0.018016949,0.023661017
2022-09-12 11:00,13.56333333,13.56333333,0.007616667,0.012433333,0.036466667,0.021816667
2022-09-12 12:00,13.10666667,13.10666667,0.008,0.012383333,0.055233333,0.021816667
2022-09-12 13:00,13.58833333,13.58833333,0.0078,0.01205,0.0705,0.023116667
2022-09-12 14:00,19.26,19.27166667,0.007416667,0.019666667,0.083383333,0.030583333
2022-09-12 15:00,15.55932203,15.56271186,0.007661017,0.016661017,0.057118644,0.029474576
2022-09-12 16:00,22.21,22.21833333,0.00795,0.018733333,0.068016667,0.031433333
2022-09-12 17:00,24.20833333,24.225,0.0075,0.02095,0.0649,0.0365
2022-09-12 18:00,19.95666667,19.96166667,0.007783333,0.0181,0.0547,0.032916667
2022-09-12 19:00,27.16333333,27.22333333,0.007466667,0.021966667,0.05345,0.037983333
2022-09-12 20:00,25.91166667,25.93,0.007866667,0.0289,0.0388,0.036166667
2022-09-12 21:00,27.03833333,27.04833333,0.008,0.0296,0.044316667,0.030866667
2022-09-12 22:00,30.41833333,30.46,0.008,0.030833333,0.0479,0.027966667
2022-09-12 23:00,25.33833333,25.36166667,0.008,0.02755,0.046266667,0.026
2022-09-13 0:00,23.03666667,23.04833333,0.008,0.023083333,0.03885,0.0238
2022-09-13 1:00,16.73,16.74333333,0.008,0.01895,0.022,0.023033333
2022-09-13 2:00,12.10833333,12.11,0.007633333,0.0151,0.007466667,0.02295
2022-09-13 3:00,11.93166667,11.93166667,0.007083333,0.0155,0.01835,0.024466667
2022-09-13 4:00,9.74,9.74,0.007083333,0.015116667,0.023333333,0.02395
2022-09-13 5:00,9.188333333,9.188333333,0.007166667,0.015766667,0.022666667,0.02415
2022-09-13 6:00,10.75666667,10.75666667,0.007333333,0.018766667,0.023166667,0.025616667
2022-09-13 7:00,10.33333333,10.33333333,0.007166667,0.018333333,0.023666667,0.025166667
2022-09-13 8:00,10.03666667,10.03666667,0.0072,0.0178,0.023166667,0.025233333
2022-09-13 9:00,9.795,9.795,0.00715,0.017516667,0.012,0.025116667
2022-09-13 10:00,9.24,9.241666667,0.007133333,0.013516667,0.018333333,0.02335
2022-09-13 11:00,8.67,8.67,0.007083333,0.011266667,0.033616667,0.022683333
2022-09-13 12:00,9.68,9.68,0.007583333,0.012983333,0.041216667,0.0268
2022-09-13 13:00,9.673333333,9.673333333,0.008,0.014083333,0.059,0.027033333
2022-09-13 14:00,9.195,9.196666667,0.008,0.015133333,0.0533,0.029916667
2022-09-13 15:00,8.95,8.95,0.008,0.020183333,0.049633333,0.031633333
2022-09-13 16:00,8.126666667,8.126666667,0.008,0.01825,0.037166667,0.03395
2022-09-13 17:00,8.63,8.63,0.008,0.022533333,0.028283333,0.03675
2022-09-13 18:00,8.718333333,8.718333333,0.008,0.0289,0.014883333,0.038983333
2022-09-13 19:00,9.035,9.036666667,0.008,0.03215,0.017766667,0.039116667
2022-09-13 20:00,8.133333333,8.133333333,0.008,0.0252,0.023,0.032416667
2022-09-13 21:00,7.776666667,7.776666667,0.007083333,0.0178,0.023166667,0.030116667
2022-09-13 22:00,6.875,6.875,0.007,0.013766667,0.023333333,0.029433333
2022-09-13 23:00,6.248333333,6.248333333,0.007,0.012766667,0.023666667,0.030383333
2022-09-14 0:00,5.953333333,5.953333333,0.007,0.014683333,0.024,0.033116667
2022-09-14 1:00,5.898333333,5.898333333,0.007,0.021416667,0.024,0.039666667
2022-09-14 2:00,4.656666667,4.656666667,0.006083333,0.01335,0.023666667,0.031983333
2022-09-14 3:00,4.02,4.02,0.006,0.012383333,0.023,0.031316667
2022-09-14 4:00,3.515,3.515,0.006,0.012716667,0.0235,0.032366667
2022-09-14 5:00,3.021666667,3.021666667,0.006016667,0.014116667,0.023166667,0.035816667
2022-09-14 6:00,2.736666667,2.736666667,0.006,0.0147,0.023333333,0.037133333
2022-09-14 7:00,2.381666667,2.381666667,0.006,0.014233333,0.023,0.03615
2022-09-14 8:00,2.565,2.57,0.006216667,0.016333333,0.023833333,0.038833333
2022-09-14 9:00,2.301666667,2.301666667,0.006616667,0.0142,0.022833333,0.034733333
2022-09-14 10:00,2.101666667,2.101666667,0.00675,0.013066667,0.023166667,0.032766667
