date,air_quality_label_pred,air_quality_label,probability
2022-12-05 10:00:00,좋음,좋음,0.7126656906283906
2022-12-05 11:00:00,좋음,좋음,0.7832485920022663
2022-12-05 13:00:00,좋음,좋음,0.7692168884518611
2022-12-05 14:00:00,좋음,좋음,0.8831902643402373
2022-12-05 16:00:00,좋음,좋음,0.7194903746135076
2022-12-05 17:00:00,좋음,좋음,0.5956741512692348
2022-12-05 20:00:00,좋음,좋음,0.7847551729665778
2022-12-05 21:00:00,좋음,좋음,0.8336890299399595
2022-12-05 22:00:00,보통,좋음,0.45852041542451877
2022-12-05 23:00:00,좋음,좋음,0.692290280684556
2022-12-06 00:00:00,좋음,좋음,0.5602711831855973
2022-12-06 01:00:00,좋음,좋음,0.6773442306225985
2022-12-06 02:00:00,좋음,좋음,0.7928820054825062
2022-12-06 03:00:00,좋음,좋음,0.760066935541634
2022-12-06 04:00:00,좋음,좋음,0.8415870149100617
2022-12-06 05:00:00,좋음,좋음,0.9054679374054919
2022-12-06 06:00:00,좋음,좋음,0.9211753255164129
2022-12-06 07:00:00,좋음,좋음,0.7013638290395544
2022-12-06 08:00:00,보통,보통,0.8283231039124423
2022-12-06 09:00:00,보통,보통,0.8554588724310008
2022-12-06 10:00:00,보통,보통,0.7762540000784663
2022-12-06 11:00:00,보통,보통,0.8866945009710385
2022-12-06 16:00:00,보통,보통,0.7707302747812759
2022-12-06 17:00:00,보통,좋음,0.648075904281745
2022-12-06 18:00:00,좋음,좋음,0.9415594577376256
2022-12-06 19:00:00,보통,보통,0.8200756992134796
2022-12-06 20:00:00,보통,좋음,0.6920486457207385
2022-12-06 21:00:00,보통,좋음,0.736315620876854
2022-12-06 22:00:00,보통,보통,0.875365568830327
2022-12-06 23:00:00,보통,보통,0.6419034273490418
2022-12-07 00:00:00,보통,보통,0.7169932481720278
2022-12-07 01:00:00,보통,보통,0.9120264257771399
2022-12-07 02:00:00,좋음,좋음,0.5462081638495553
2022-12-07 03:00:00,좋음,좋음,0.6192114181410032
2022-12-07 04:00:00,좋음,좋음,0.7123985146250403
2022-12-07 05:00:00,보통,보통,0.6283310812918652
2022-12-07 06:00:00,보통,보통,0.5348820230963999
2022-12-07 07:00:00,보통,보통,0.7944191073185569
2022-12-07 08:00:00,보통,보통,0.919018316153576
2022-12-07 09:00:00,보통,보통,0.844595664422559
2022-12-07 10:00:00,보통,보통,0.9283363289428146
2022-12-07 11:00:00,보통,보통,0.9383011046560179
2022-12-07 12:00:00,보통,보통,0.8445707743287253
2022-12-07 13:00:00,보통,보통,0.921614182427084
2022-12-07 14:00:00,보통,보통,0.9377278233899646
2022-12-07 15:00:00,보통,보통,0.9225563528191103
2022-12-07 16:00:00,보통,보통,0.8932783696654518
2022-12-07 17:00:00,보통,좋음,0.7929539327239477
2022-12-07 18:00:00,보통,좋음,0.78880706522529
2022-12-07 19:00:00,보통,좋음,0.8599753029887297
2022-12-07 20:00:00,보통,보통,0.907025918127469
2022-12-07 21:00:00,보통,보통,0.7926139251398531
2022-12-07 22:00:00,보통,보통,0.8693428502474815
2022-12-07 23:00:00,보통,보통,0.9338741138880349
2022-12-08 00:00:00,보통,보통,0.8101225087211276
2022-12-08 01:00:00,보통,보통,0.9272509405356069
2022-12-08 02:00:00,보통,보통,0.6056799311658506
2022-12-08 03:00:00,좋음,보통,0.5844392444522454
2022-12-08 04:00:00,보통,보통,0.5885696794564966
2022-12-08 05:00:00,보통,보통,0.8099326883234065
2022-12-08 06:00:00,보통,보통,0.8304542503399435
2022-12-08 07:00:00,보통,보통,0.8017273625478724
2022-12-08 08:00:00,보통,보통,0.7988927589597782
2022-12-08 09:00:00,보통,보통,0.9718747464694574
2022-12-08 10:00:00,보통,보통,0.9553927097962868
2022-12-08 11:00:00,보통,보통,0.9520175654537085
2022-12-08 12:00:00,보통,보통,0.9345214861190395
2022-12-08 13:00:00,보통,좋음,0.701647604272965
