일시,기온,풍향(16방위),풍속(m/s),상대습도(%)
2023-04-01 8:10,10.1,150.6,0.7,59.1
2023-04-01 8:15,10.5,136.3,0.6,57.2
2023-04-01 8:20,10.8,144.5,0.8,56.2
2023-04-01 8:25,11.1,157.7,0.9,54.8
2023-04-01 8:30,11.3,136.8,0.7,54.1
2023-04-01 8:35,11.9,172.2,0.7,52.2
2023-04-01 8:40,12,262,0.2,52.1
2023-04-01 8:45,12.8,48.8,0.2,50.2
2023-04-01 8:50,13.3,185.9,0.3,48.6
2023-04-01 8:55,13.3,272.4,0.5,48.7
2023-04-01 9:00,13.3,276.9,0.4,48.4
2023-04-01 9:05,13.6,260.3,0.3,47.6
2023-04-01 9:10,14.2,177,0.5,45.8
2023-04-01 9:15,14.4,177,0.5,45.2
2023-04-01 9:20,14.7,280.5,0.5,44.1
2023-04-01 9:25,15.2,21.4,1.6,41.1
2023-04-01 9:30,15.8,15.9,1.2,39.8
2023-04-01 9:35,16,13.9,1.2,37.7
2023-04-01 9:40,16.5,18.5,0.8,36.6
2023-04-01 9:45,17,99,0.9,36.4
2023-04-01 9:50,17.1,151.8,1,36.9
2023-04-01 9:55,17,140.2,1.2,37.9
2023-04-01 10:00,17.1,151.8,0.8,38.3
2023-04-01 10:05,17.5,112.5,1.2,38.2
2023-04-01 10:10,17.4,168.6,0.9,38.6
2023-04-01 10:15,17.5,159.5,2,38.3
2023-04-01 10:20,17.5,152.3,1.9,39.1
2023-04-01 10:25,18,124.8,1.3,37.3
2023-04-01 10:30,18,148.1,1.4,37.2
2023-04-01 10:35,18.3,158,1.5,35.8
2023-04-01 10:40,18.3,163.2,0.9,35.4
2023-04-01 10:45,19.4,93.1,0.6,32.4
2023-04-01 10:50,20,55.3,1.2,30.6
2023-04-01 10:55,19.9,53.1,1,30.5
2023-04-01 11:00,20.1,37.8,1.6,29.9
2023-04-01 11:05,19.7,38.5,1.2,30.6
2023-04-01 11:10,20.1,31.2,1.4,30.3
2023-04-01 11:15,20,8,2.6,30.8
2023-04-01 11:20,19.9,2.7,2,31.4
2023-04-01 11:25,19.8,1.2,2,31.6
2023-04-01 11:30,20.2,353.3,1.6,31.1
2023-04-01 11:35,20.7,8.8,1.3,29.8
2023-04-01 11:40,20.9,12.4,1.7,29.2
2023-04-01 11:45,20.9,43.1,1.7,27.6
2023-04-01 11:50,21.2,9.9,1.4,26.9
2023-04-01 11:55,21.4,68.8,0.2,25.4
2023-04-01 12:00,22.1,1,1.3,24.3
2023-04-01 12:05,21.6,36.1,1.5,24
2023-04-01 12:10,21.8,47,2,20.7
2023-04-01 12:15,21.9,51.3,1.5,21.3
2023-04-01 12:20,21.9,105.6,2.9,21
2023-04-01 12:25,21.8,114.2,2.4,20.4
2023-04-01 12:30,22,102.7,3.2,20
2023-04-01 12:35,22.2,73.4,1.9,19.7
2023-04-01 12:40,22.5,80.9,1.6,19.5
2023-04-01 12:45,22.6,35.2,0.9,19.6
2023-04-01 12:50,22.6,30.5,1.6,19.4
2023-04-01 12:55,22.8,40,2.4,18.4
2023-04-01 13:00,22.4,22.1,2.2,17.9
2023-04-01 13:05,22.6,103.6,2.8,15.7
2023-04-01 13:10,22.6,59.7,1.1,16.6
2023-04-01 13:15,22.9,28.2,1.3,17.1
2023-04-01 13:20,22.7,1.6,2.2,18.2
2023-04-01 13:25,22.7,359.3,2.2,16.8
2023-04-01 13:30,23,352.2,2.6,16.7
2023-04-01 13:35,23,352.6,3.5,17.5
2023-04-01 13:40,23,23.5,1.8,17.9
2023-04-01 13:45,23.4,62.6,2.1,17.5
2023-04-01 13:50,23.2,104,1.3,17.6
2023-04-01 13:55,23.3,31.2,2.1,17.5
2023-04-01 14:00,23.2,16.6,1.9,17.9
2023-04-01 14:05,23.5,17.7,1.7,17.7
2023-04-01 14:10,23.5,347,1.4,17.6
2023-04-01 14:15,23.4,345.7,3.3,18.1
2023-04-01 14:20,23.6,31.3,1.6,17.6
2023-04-01 14:25,23.5,131.6,1.7,17.7
2023-04-01 14:30,23.7,29.2,1.8,17.6
2023-04-01 14:35,23.5,76.4,1.4,17.7
2023-04-01 14:40,23.6,111.6,1.8,17.5
2023-04-01 14:45,23.3,115.1,1.4,18
2023-04-01 14:50,23.5,90.2,1.9,17.8
2023-04-01 14:55,23.5,94.9,1.2,17.4
2023-04-01 15:00,24.1,83.5,0.8,17.7
2023-04-01 15:05,24.2,122.6,1,17.2
2023-04-01 15:10,23.9,92.8,1.3,17.3
2023-04-01 15:15,24,96.4,1,17
2023-04-01 15:20,24.2,109.1,1.9,16.4
2023-04-01 15:25,23.8,100.7,2.5,17.3
2023-04-01 15:30,23.8,2.2,1.7,17.7
2023-04-01 15:35,23.7,78.5,1.1,17.9
2023-04-01 15:40,23.9,58.8,1.7,17.7
2023-04-01 15:45,23.6,69.1,1.1,17.8
2023-04-01 15:50,23.6,95.3,1.3,17.8
2023-04-01 15:55,23.7,98.4,2.3,17.9
2023-04-01 16:00,23.5,77,1,18
2023-04-01 16:05,23.5,149,1.4,17.6
2023-04-01 16:10,23.7,108.6,2.1,20.1
2023-04-01 16:15,23.3,123.9,2.6,27.8
2023-04-01 16:20,22.8,133.9,3.8,30.4
2023-04-01 16:25,22.4,136.7,3.7,31.1
2023-04-01 16:30,22.4,135.1,2.7,32
2023-04-01 16:35,22.2,119.1,3.4,32.5
2023-04-01 16:40,22,132.3,4,32.7
2023-04-01 16:45,22,147.1,3.5,32.9
2023-04-01 16:50,21.9,148.4,3.4,32.1
2023-04-01 16:55,21.8,145.6,3.7,31.9
2023-04-01 17:00,21.6,141.3,3.6,31.7
2023-04-01 17:05,21.3,133,4.2,31.9
2023-04-01 17:10,21,135.9,3.5,32.5
2023-04-01 17:15,21,128.7,3.3,32.7
2023-04-01 17:20,20.8,139.3,3.6,33.1
2023-04-01 17:25,20.6,137.1,4.1,33
2023-04-01 17:30,20.5,135.3,3.3,33.3
2023-04-01 17:35,20.5,122.6,2.6,33.3
2023-04-01 17:40,20.4,122.2,3,33.1
2023-04-01 17:45,20.4,141.2,2.7,33
2023-04-01 17:50,20.2,124.6,2.8,33.2
2023-04-01 17:55,20.1,129.8,2.7,33.1
2023-04-01 18:00,19.9,119.6,3.3,33.1
2023-04-01 18:05,19.9,122.7,2.6,33.2
2023-04-01 18:10,19.8,120,2.2,33
2023-04-01 18:15,19.6,119,3.1,33
2023-04-01 18:20,19.4,127.9,3.6,32.8
2023-04-01 18:25,19.3,121.9,3.2,32.8
2023-04-01 18:30,19.1,130.9,3.1,32.8
2023-04-01 18:35,19,114.6,2.3,33.1
2023-04-01 18:40,18.9,137.9,2.7,33.6
2023-04-01 18:45,18.8,125.7,2.8,34
2023-04-01 18:50,18.6,126.2,2.6,34.7
2023-04-01 18:55,18.6,127.8,2.5,35.1
2023-04-01 19:00,18.4,121.5,2.2,35.5
2023-04-01 19:05,18.4,127.6,2.8,35.8
2023-04-01 19:10,18.2,124.2,2.6,36.9
2023-04-01 19:15,18.1,135.7,2.4,37.3
2023-04-01 19:20,18,139.8,1.9,37.9
2023-04-01 19:25,18,142.8,1.5,38.4
2023-04-01 19:30,17.9,132.4,2,38.8
2023-04-01 19:35,17.8,155.7,1.3,39.3
2023-04-01 19:40,17.8,163.9,1.9,39.1
2023-04-01 19:45,17.6,161.3,2.1,39.6
2023-04-01 19:50,17.5,167.6,2.2,40
2023-04-01 19:55,17.4,169.6,1.9,40.2
2023-04-01 20:00,17.3,159,1.7,40.5
2023-04-01 20:05,17.3,163,1.7,40.4
2023-04-01 20:10,17.3,162.6,1.7,40.7
2023-04-01 20:15,17.1,158.6,1.7,41.4
2023-04-01 20:20,17,164,1.7,42
2023-04-01 20:25,17,169.5,1.7,42.4
2023-04-01 20:30,16.9,164.7,1.6,42.8
2023-04-01 20:35,16.9,158.5,1.7,43.2
2023-04-01 20:40,16.8,151.9,1.5,43.6
2023-04-01 20:45,16.7,156.4,1.3,43.9
2023-04-01 20:50,16.6,145.9,0.8,44.2
2023-04-01 20:55,16.6,157.3,0.7,44.4
2023-04-01 21:00,16.3,309.7,0.9,45.8
2023-04-01 21:05,15.7,325.8,0.9,47.9
2023-04-01 21:10,15.2,347.2,0.8,48.9
2023-04-01 21:15,14.9,315.7,1,49.7
2023-04-01 21:20,14.9,336.4,0.7,49.8
2023-04-01 21:25,14.7,332,0.6,49.8
2023-04-01 21:30,14.7,314.6,1.2,50
2023-04-01 21:35,14.5,323.4,0.8,50.3
2023-04-01 21:40,14.4,327,1.2,50.7
2023-04-01 21:45,14.3,336.7,0.8,50.6
2023-04-01 21:50,14.1,330.5,0.9,51.5
2023-04-01 21:55,14.1,350.5,0.5,51.6
2023-04-01 22:00,14,341.4,0.8,52.1
2023-04-01 22:05,13.9,342.6,0.7,52.4
2023-04-01 22:10,13.7,316.9,0.8,53
2023-04-01 22:15,13.7,322.5,0.8,52.9
2023-04-01 22:20,13.6,331.5,0.5,53.1
2023-04-01 22:25,13.5,318.5,1.9,53.6
2023-04-01 22:30,13.2,39.7,0.2,54.3
2023-04-01 22:35,13.4,318.5,1.7,53.6
2023-04-01 22:40,13.4,20.9,0.8,53.7
2023-04-01 22:45,13.3,324.5,2.2,54.4
2023-04-01 22:50,13.2,334.9,0.7,54.7
2023-04-01 22:55,12.9,45.4,0.4,55.8
2023-04-01 23:00,12.8,296.1,0.6,56
2023-04-01 23:05,13,313.6,1.3,55.4
2023-04-01 23:10,12.7,339.4,0.7,56
2023-04-01 23:15,12.4,331.3,1.3,57.5
2023-04-01 23:20,12.2,316.8,1.3,57.8
2023-04-01 23:25,12,310.6,1,59.1
2023-04-01 23:30,12,319.2,0.9,59.2
2023-04-01 23:35,12,325.6,0.6,58.8
2023-04-01 23:40,11.9,349.1,0.4,59.1
2023-04-01 23:45,11.7,359.6,0.7,60.3
2023-04-01 23:50,11.5,346.5,0.5,60.8
2023-04-01 23:55,11.5,341.8,0.6,60.8
2023-04-02 0:00,11.3,332.1,0.5,61.4
2023-04-02 0:05,11.3,353.1,0.3,61.6
2023-04-02 0:10,11.1,150.4,0.3,62.5
2023-04-02 0:15,11,354.6,0.4,62.7
2023-04-02 0:20,11,356,0.6,62.8
2023-04-02 0:25,10.9,358.2,0.7,63.2
2023-04-02 0:30,10.8,351.9,0.7,63.5
2023-04-02 0:35,10.7,354.1,0.6,64.2
2023-04-02 0:40,10.5,358,0.6,64.8
2023-04-02 0:45,10.5,333.5,0.6,65
2023-04-02 0:50,10.5,332.4,0.4,64.6
2023-04-02 0:55,10.4,346.6,0.3,65.2
2023-04-02 1:00,10.4,316.7,0.7,65.1
2023-04-02 1:05,10.5,314.6,0.7,64.8
2023-04-02 1:10,10.4,346.2,0.7,64.9
2023-04-02 1:15,10.2,324.2,0.9,65.6
2023-04-02 1:20,10.1,302.9,1.1,65.6
2023-04-02 1:25,9.9,304.3,1.2,66.1
2023-04-02 1:30,9.8,329.1,1,66.6
2023-04-02 1:35,9.9,337.2,0.4,66.2
2023-04-02 1:40,10,220.2,0.3,65.9
2023-04-02 1:45,10.1,146.9,0.1,65.8
2023-04-02 1:50,9.9,4.7,0.1,66.4
2023-04-02 1:55,9.9,3.6,0.5,65.8
2023-04-02 2:00,11.8,349.5,2,58.4
2023-04-02 2:05,12.4,327.9,1.7,56.8
2023-04-02 2:10,12.5,335.5,2.2,57.4
2023-04-02 2:15,12.4,326.7,1.6,58
2023-04-02 2:20,12.4,336,2,58.5
2023-04-02 2:25,12.5,343.5,2.7,58.9
2023-04-02 2:30,12.4,341.9,2.6,59.5
2023-04-02 2:35,12.3,333.4,2.7,60.3
2023-04-02 2:40,12.3,346.5,2.5,61
2023-04-02 2:45,12.3,346.5,2.9,61.6
2023-04-02 2:50,12.3,341.1,2.6,62.3
2023-04-02 2:55,12.2,339.9,2.3,63.2
2023-04-02 3:00,12.2,335.5,2.6,64
2023-04-02 3:05,12.2,336,2.9,64.5
2023-04-02 3:10,12.2,334.7,2.9,64.8
2023-04-02 3:15,12.2,341.2,1.9,65.2
2023-04-02 3:20,12.1,339.7,2,65.7
2023-04-02 3:25,12.2,339.3,2.7,65.6
2023-04-02 3:30,12.2,331.3,2.2,65.5
2023-04-02 3:35,12.2,339.8,2,65.5
2023-04-02 3:40,12.1,339.7,3.2,65.5
2023-04-02 3:45,12.2,342.1,3.1,65.4
2023-04-02 3:50,12.1,339.2,2.9,65.5
2023-04-02 3:55,12.1,339.9,2.4,65.5
2023-04-02 4:00,12.1,342.7,2.9,65.5
2023-04-02 4:05,12,337.2,2.8,65.3
2023-04-02 4:10,12,339.7,3.4,65.1
2023-04-02 4:15,12,349.3,2.7,64.9
2023-04-02 4:20,11.9,330.5,2.5,65.1
2023-04-02 4:25,11.9,339,2.4,65.3
2023-04-02 4:30,11.9,332.4,2.1,65.4
2023-04-02 4:35,11.8,331.6,1.8,65.8
2023-04-02 4:40,11.7,335.5,1.7,66.4
2023-04-02 4:45,11.6,339.8,1.6,67
2023-04-02 4:50,11.6,330.6,1.5,67.3
2023-04-02 4:55,11.6,332.9,1.8,67.8
2023-04-02 5:00,11.5,339.2,1.6,67.9
2023-04-02 5:05,11.5,344.1,1.7,68.2
2023-04-02 5:10,11.5,336,1.7,68.4
2023-04-02 5:15,11.5,329.3,2,68.4
2023-04-02 5:20,11.5,345.1,2,68.4
2023-04-02 5:25,11.5,345.3,2.4,68.5
2023-04-02 5:30,11.5,341,2.3,68.5
2023-04-02 5:35,11.5,342.9,2.6,68.6
2023-04-02 5:40,11.5,334.4,2.1,68.7
2023-04-02 5:45,11.5,340.3,2.4,68.6
2023-04-02 5:50,11.5,339.7,2.1,68.7
2023-04-02 5:55,11.5,334.1,2.3,68.8
2023-04-02 6:00,11.5,337.7,3.3,68.8
2023-04-02 6:05,11.5,335.3,2.7,68.8
2023-04-02 6:10,11.6,341.6,3.1,68.7
2023-04-02 6:15,11.5,334.2,2,68.7
2023-04-02 6:20,11.5,339.3,2.1,68.9
2023-04-02 6:25,11.5,335.2,2.5,68.3
2023-04-02 6:30,11.5,339.2,2.4,68.1
2023-04-02 6:35,11.6,335,1.8,67.8
2023-04-02 6:40,11.6,340,2.1,67.6
2023-04-02 6:45,11.6,342,1.5,67.3
2023-04-02 6:50,11.7,333.7,1.4,66.8
2023-04-02 6:55,11.8,346.4,1.6,66.2
2023-04-02 7:00,11.8,341.9,1.3,65.7
2023-04-02 7:05,12,2,1.6,65.1
2023-04-02 7:10,12,353,2,64.5
2023-04-02 7:15,12.1,334,1.6,63.9
2023-04-02 7:20,12.2,342.8,1.9,63.2
2023-04-02 7:25,12.3,343.7,1.6,62.6
2023-04-02 7:30,12.5,356.1,1.1,61.8
2023-04-02 7:35,12.6,347.8,2,61.1
2023-04-02 7:40,12.7,0.5,1.5,60.6
2023-04-02 7:45,12.9,336.2,1.8,59.6
2023-04-02 7:50,13,337.5,1.1,58.7
2023-04-02 7:55,13.1,340.6,2,58.1
2023-04-02 8:00,13.2,345.4,1.3,57.7
2023-04-02 8:05,13.5,338.1,1.4,56.4
2023-04-02 8:10,13.4,325.3,1.9,56.2
2023-04-02 8:15,13.5,338.7,2.4,55.9
2023-04-02 8:20,13.7,320.2,2.4,55.3
2023-04-02 8:25,13.7,326.8,2.9,54.8
2023-04-02 8:30,13.8,318.9,3.3,54.4
2023-04-02 8:35,13.9,318.4,2.8,53.8
2023-04-02 8:40,14.1,312.6,3.6,53.3
2023-04-02 8:45,14.2,322.1,3.3,52.8
2023-04-02 8:50,14.3,333,3.1,52.2
2023-04-02 8:55,14.4,328.7,2.7,51.7
2023-04-02 9:00,14.8,330.3,2.4,50.7
2023-04-02 9:05,14.8,328.5,3.4,50.4
2023-04-02 9:10,14.9,0.9,2,49.8
2023-04-02 9:15,15.1,339.3,2.3,49.2
2023-04-02 9:20,15.3,344.8,3.1,48.5
2023-04-02 9:25,15.2,337.6,3.6,48.4
2023-04-02 9:30,15.3,335.9,3.5,48.2
2023-04-02 9:35,15.5,332.9,3.7,47.6
2023-04-02 9:40,15.7,329.4,3.4,46.6
2023-04-02 10:55,18.2,3.8,3.4,30.3
2023-04-02 11:00,18,351.5,2.8,30.5
2023-04-02 11:05,18,51.8,1.2,31.2
2023-04-02 11:10,18.4,59,2,31.1
2023-04-02 11:15,18.6,44.5,1.2,31.2
2023-04-02 11:20,18.8,9.9,2.6,31.2
2023-04-02 11:25,18.5,10.9,3,31
2023-04-02 11:30,18.6,37,1.8,31.4
2023-04-02 11:35,18.9,82.5,2.2,30.6
2023-04-02 11:40,19,51.6,1.6,30.9
2023-04-02 11:45,19,31.5,2.6,31
2023-04-02 11:50,18.8,4.1,3.1,31.6
2023-04-02 11:55,19.1,87.5,2.6,30.9
2023-04-02 12:00,19.2,80.2,2,30.6
2023-04-02 12:05,19.3,82.2,2,31
2023-04-02 12:10,19.5,84,2.3,30.8
2023-04-02 12:15,19.3,37.5,4,30.7
2023-04-02 12:20,19.1,23.5,3.1,31.3
2023-04-02 12:25,19.3,54.7,2.3,30.9
2023-04-02 12:30,19.7,65.7,2.5,30.3
2023-04-02 12:35,19.9,79,1.8,30.5
2023-04-02 12:40,20,54.2,1.1,30.5
2023-04-02 12:45,20.4,0.3,2.6,29.9
2023-04-02 12:50,20,15.3,2.9,30.2
2023-04-02 12:55,20.1,38.8,2.4,30.1
2023-04-02 13:00,20.4,8.2,1.9,29.5
2023-04-02 13:05,20.2,3.6,2.6,29.9
2023-04-02 13:10,20.6,56.7,1.7,28.6
2023-04-02 13:15,20.8,19.2,2.8,26.9
2023-04-02 13:20,21,32.4,2,25.6
2023-04-02 13:25,21.1,354.1,2.2,24.7
2023-04-02 13:30,21.1,0.9,4.9,24.2
2023-04-02 13:35,21,8.6,3.9,24.3
2023-04-02 13:40,21,15.1,1.6,24.4
2023-04-02 13:45,21.1,356.2,3.3,23.9
2023-04-02 13:50,21.5,352.5,2.7,22.9
2023-04-02 13:55,21.6,355.9,3,22.8
2023-04-02 14:00,21.8,358.5,2.1,22.9
2023-04-02 14:05,21.8,347.1,4.8,22.1
2023-04-02 14:10,21.7,23.6,2.3,22
2023-04-02 14:15,22.2,6.6,1.2,21.3
2023-04-02 14:20,22,76.3,2.3,21.3
2023-04-02 14:25,21.8,45.5,3,21.7
2023-04-02 14:30,21.7,6.3,2.5,21.8
2023-04-02 14:35,21.7,46.4,1.8,21.8
2023-04-02 14:40,21.9,53.3,1.6,21.4
2023-04-02 14:45,22.1,34.8,2.5,20.4
2023-04-02 14:50,22,14.2,4.4,20.6
2023-04-02 14:55,21.8,21.3,3.7,21.4
2023-04-02 15:00,21.7,16.1,2,21.7
2023-04-02 15:05,21.7,356.8,2.9,22
2023-04-02 15:10,21.9,36.1,3.1,22.8
2023-04-02 15:15,21.8,39.6,2.6,23.3
2023-04-02 15:20,22.1,84.9,2.5,23.1
2023-04-02 15:25,22.2,51.2,1.9,22.7
2023-04-02 15:30,21.8,92.8,2.8,23.2
2023-04-02 15:35,21.8,55.4,2,23.8
2023-04-02 15:40,21.7,357.4,3.7,24.2
2023-04-02 15:45,21.6,14.7,2.3,24.3
2023-04-02 15:50,21.6,14.7,3.2,24.4
2023-04-02 15:55,21.5,8,3.9,24.5
2023-04-02 16:00,21.5,2.4,3.3,24.5
2023-04-02 16:05,21.4,343,3,24.4
2023-04-02 16:10,21.7,17.8,2.4,24.2
2023-04-02 16:15,21.3,21.9,3.8,24.3
2023-04-02 16:20,21.2,8.9,3.9,24.1
2023-04-02 16:25,21.2,340.1,3.4,24.3
2023-04-02 16:30,21.4,18.1,2.7,24.3
2023-04-02 16:35,21.3,17.8,3.1,24.7
2023-04-02 16:40,21.2,20.4,4,24.7
2023-04-02 16:45,21.1,346.5,3,24.9
2023-04-02 16:50,21.1,15.4,3.1,24.9
2023-04-02 16:55,21.1,8.6,3,25.1
2023-04-02 17:00,21,359.7,2.2,25.2
2023-04-02 17:05,21,15.2,3.6,25.3
2023-04-02 17:10,20.6,9.6,4.1,25.4
2023-04-02 17:15,20.5,7.4,4.3,25.6
2023-04-02 17:20,20.5,8.4,3.1,25.9
2023-04-02 17:25,20.4,7.5,3.3,26
2023-04-02 17:30,20.4,13.1,3.1,26.3
2023-04-02 17:35,20.4,11.7,3.8,26.1
2023-04-02 17:40,20.2,10.7,3.1,25.8
2023-04-02 17:45,20.1,18.4,2.4,25.2
2023-04-02 17:50,20,0.9,3.3,25
2023-04-02 17:55,19.8,355,2.8,25.2
2023-04-02 18:00,19.8,357.5,3.2,25
2023-04-02 18:05,19.6,13.3,3.5,25.2
2023-04-02 18:10,19.4,5.5,4,25.2
2023-04-02 18:15,19.3,20.7,4.1,24.9
2023-04-02 18:20,19.2,0.5,3.2,25.1
2023-04-02 18:25,19.1,359.9,2.7,25.2
2023-04-02 18:30,19.1,7.9,2.9,25.3
2023-04-02 18:35,18.9,17,3.1,25.4
2023-04-02 18:40,18.8,2.4,2.1,25.7
2023-04-02 18:45,18.8,5.5,2.2,25.6
2023-04-02 18:50,18.6,19.2,3.1,25.6
2023-04-02 18:55,18.5,2.5,2.9,26.1
2023-04-02 19:00,18.4,5.7,2,26.6
2023-04-02 19:05,18.2,1.2,2.9,27.8
2023-04-02 19:10,18.2,357.2,2.5,28.6
2023-04-02 19:15,18,351.6,2.4,28.9
2023-04-02 19:20,18,353,2.4,28.9
2023-04-02 19:25,17.9,351.2,3.1,28.9
2023-04-02 19:30,17.9,2.4,3.4,28.9
2023-04-02 19:35,17.8,359.8,3.4,29
2023-04-02 19:40,17.7,2.6,2.9,29.2
2023-04-02 19:45,17.7,353,2.9,29.2
2023-04-02 19:50,17.6,0.7,2.8,29.3
2023-04-02 19:55,17.4,1.6,2.4,29.4
2023-04-02 20:00,17.4,4.4,2.1,29.5
2023-04-02 20:05,17.3,14.8,2.3,29.7
2023-04-02 20:10,17.2,3.6,2.7,29.9
2023-04-02 20:15,17.1,6.1,2.2,30.1
2023-04-02 20:20,17.1,342.2,1.7,30.4
2023-04-02 20:25,16.9,334.4,1.6,30.7
2023-04-02 20:30,16.8,357.5,1.5,30.9
2023-04-02 20:35,16.7,355,1.3,31
2023-04-02 20:40,16.6,357.4,1.8,31.2
2023-04-02 20:45,16.5,9,2.4,31
2023-04-02 20:50,16.4,358.4,2.6,31
2023-04-02 20:55,16.3,5.4,2,31.2
2023-04-02 21:00,16.2,358.7,1.7,31.3
2023-04-02 21:05,16.1,359.2,2,31.2
2023-04-02 21:10,16.1,7.2,2.1,31.1
2023-04-02 21:15,16,7,2.5,31
2023-04-02 21:20,15.9,2.3,2.1,30.9
2023-04-02 21:25,15.8,356.4,1.3,31
2023-04-02 21:30,15.8,3.3,1.6,30.8
2023-04-02 21:35,15.7,349.4,1.9,30.4
