일시,기온,풍향(16방위),풍속(m/s),상대습도(%)
2023-01-01 5:00,-4.7,77,0.6,77
2023-01-01 5:05,-4.7,84,0.3,77
2023-01-01 5:10,-4.7,45,0.4,77
2023-01-01 5:15,-4.8,55,0.4,77
2023-01-01 5:20,-4.8,61,0.4,77
2023-01-01 5:25,-4.9,123,0.2,78
2023-01-01 5:30,-4.9,65,0.5,78
2023-01-01 5:35,-4.9,91,0.6,78
2023-01-01 5:40,-5,86,0.3,78
2023-01-01 5:45,-5.1,88,0.3,79
2023-01-01 5:50,-5.1,108,0.5,79
2023-01-01 5:55,-5.1,75,0.2,79
2023-01-01 6:00,-5.1,80,0.5,79
2023-01-01 6:05,-5.1,103,0.5,79
2023-01-01 6:10,-5.1,60,0.4,79
2023-01-01 6:15,-5.1,109,0.9,80
2023-01-01 6:20,-5.1,57,0.1,79
2023-01-01 6:25,-5.1,130,0.2,79
2023-01-01 6:30,-5.1,110,0.3,79
2023-01-01 6:35,-5.1,80,0.5,78
2023-01-01 6:40,-5.1,113,0.4,78
2023-01-01 6:45,-5.1,98,0.4,78
2023-01-01 6:50,-5.1,134,0.9,78
2023-01-01 6:55,-5.1,142,0.4,78
2023-01-01 7:00,-5.1,132,0.6,78
2023-01-01 7:05,-5.2,102,0.3,78
2023-01-01 7:10,-5.2,108,0.4,78
2023-01-01 7:15,-5.2,131,0.5,78
2023-01-01 7:20,-5.2,115,0.8,78
2023-01-01 7:25,-5.3,104,0.5,78
2023-01-01 7:30,-5.3,81,0.5,79
2023-01-01 7:35,-5.4,103,0.6,79
2023-01-01 7:40,-5.4,108,0.3,79
2023-01-01 7:45,-5.4,86,0.7,79
2023-01-01 7:50,-5.6,86,0.5,79
2023-01-01 7:55,-5.5,122,0.6,79
2023-01-01 8:00,-5.3,127,0.3,78
2023-01-01 8:05,-5.2,121,0.2,78
2023-01-01 8:10,-5,42,0.2,77
2023-01-01 8:15,-4.8,85,0.5,76
2023-01-01 8:20,-4.6,124,0.4,76
2023-01-01 8:25,-4.4,96,0.4,74
2023-01-01 8:30,-4.1,109,0.2,74
2023-01-01 8:35,-3.9,111,0.5,73
2023-01-01 8:40,-3.7,109,0.6,72
2023-01-01 8:45,-3.6,87,0.6,71
2023-01-01 8:50,-3.5,109,0.6,71
2023-01-01 8:55,-3.3,90,0.3,70
2023-01-01 9:00,-3,117,0.5,69
2023-01-01 9:05,-2.7,111,0.4,69
2023-01-01 9:10,-2.6,102,0.5,68
2023-01-01 9:15,-2.3,135,0.4,68
2023-01-01 9:20,-1.7,134,0.2,66
2023-01-01 9:25,-1.7,59,0.1,66
2023-01-01 9:30,-1.4,125,0.1,65
2023-01-01 9:35,-1.1,42,0.1,64
2023-01-01 9:40,-1,30,0.2,64
2023-01-01 9:45,-0.7,80,0.4,62
2023-01-01 9:50,-0.3,54,0.3,61
2023-01-01 9:55,-0.2,109,0.2,61
2023-01-01 10:00,0.5,289,0.1,59
2023-01-01 10:05,0.8,19,0.2,57
2023-01-01 10:10,1,46,0.2,56
2023-01-01 10:15,1.2,39,0.3,56
2023-01-01 10:20,1.1,355,0.5,56
2023-01-01 10:25,0.9,359,0.2,57
2023-01-01 10:30,1.3,93,0.2,56
2023-01-01 10:35,2.4,158,0.2,53
2023-01-01 10:40,2.9,164,0.4,51
2023-01-01 10:45,3.6,121,0,50
2023-01-01 10:50,3.7,2,0.1,49
2023-01-01 10:55,3.5,115,0.8,49
2023-01-01 11:00,3.7,146,0.3,48
2023-01-01 11:05,3.7,136,1,48
2023-01-01 11:10,4,188,0.6,48
2023-01-01 11:15,4.7,156,0.5,46
2023-01-01 11:20,4.9,163,0.7,45
2023-01-01 11:25,5.8,191,0.6,43
2023-01-01 11:30,6,179,0.5,42
2023-01-01 11:35,6.4,179,0.6,40
2023-01-01 11:40,6.4,211,0.4,40
2023-01-01 11:45,6.3,158,0.9,41
2023-01-01 11:50,6.5,64,0.5,40
2023-01-01 11:55,6.2,332,0.3,41
2023-01-01 12:00,6.9,191,1.3,39
2023-01-01 12:05,6.6,242,0.3,39
2023-01-01 12:10,7.4,209,0.8,37
2023-01-01 12:15,7.2,201,0.3,38
2023-01-01 12:20,7.4,202,0.2,38
2023-01-01 12:25,7.7,258,0.9,37
2023-01-01 12:30,7.6,199,1.5,37
2023-01-01 12:35,7.8,211,1,36
2023-01-01 12:40,8,206,0.9,36
2023-01-01 12:45,8.4,223,0.9,35
2023-01-01 12:50,8.2,239,1,35
2023-01-01 12:55,8.6,211,1,34
2023-01-01 13:00,8.9,206,0.8,34
2023-01-01 13:05,8.7,251,1.2,34
2023-01-01 13:10,8.7,222,0.9,34
2023-01-01 13:15,9.1,206,0.8,33
2023-01-01 13:20,9.3,256,0.8,32
2023-01-01 13:25,9.5,274,0.5,31
2023-01-01 13:30,9.3,236,1.2,32
2023-01-01 13:35,9.2,230,1.1,32
2023-01-01 13:40,9.7,227,0.9,31
2023-01-01 13:45,9.5,210,1.1,31
2023-01-01 13:50,9.5,257,1,31
2023-01-01 13:55,9.2,223,1.6,31
2023-01-01 14:00,9.4,211,1.5,31
2023-01-01 14:05,9.3,249,1.2,31
2023-01-01 14:10,9.6,221,1,31
2023-01-01 14:15,9.8,251,1.1,29
2023-01-01 14:20,10.1,56,0.4,28
2023-01-01 14:25,9.9,332,0.7,29
2023-01-01 14:30,10,338,0.4,29
2023-01-01 14:35,10.2,335,0.4,28
2023-01-01 14:40,9.9,334,0.8,29
2023-01-01 14:45,9.3,336,1.8,30
2023-01-01 14:50,9.4,338,0.4,30
2023-01-01 14:55,9.4,335,0.8,30
2023-01-01 15:00,9,336,1.5,31
2023-01-01 15:05,9.1,316,0.6,31
2023-01-01 15:10,9.2,323,1.5,31
2023-01-01 15:15,8.9,342,1.2,32
2023-01-01 15:20,8.9,338,1.2,31
2023-01-01 15:25,8.9,333,1.4,32
2023-01-01 15:30,8.8,333,1.2,32
2023-01-01 15:35,8.7,333,1.9,32
2023-01-01 15:40,8.6,332,1.5,33
2023-01-01 15:45,8.7,321,0.7,33
2023-01-01 15:50,8.6,324,1.5,33
2023-01-01 15:55,8.6,344,0.7,33
2023-01-01 16:00,8.7,326,0.7,33
2023-01-01 16:05,8.5,327,1.5,33
2023-01-01 16:10,8.4,334,1.3,33
2023-01-01 16:15,8.3,333,1.6,33
2023-01-01 16:20,8.2,327,2,33
2023-01-01 16:25,8,320,2.2,33
2023-01-01 16:30,8,326,1.1,34
2023-01-01 16:35,7.9,316,1.7,34
2023-01-01 16:40,7.8,310,0.7,35
2023-01-01 16:45,7.8,314,1.4,35
2023-01-01 16:50,7.7,313,0.5,35
2023-01-01 16:55,7.6,329,0.8,35
2023-01-01 17:00,7.4,331,0.5,36
2023-01-01 17:05,7.4,335,0.8,36
2023-01-01 17:10,7.2,328,1.1,36
2023-01-01 17:15,7.1,326,1.2,36
2023-01-01 17:20,6.9,323,0.9,36
2023-01-01 17:25,6.8,308,1.6,37
2023-01-01 17:30,6.7,306,1.7,37
2023-01-01 17:35,6.6,309,1.4,37
2023-01-01 17:40,6.4,323,1.7,37
2023-01-01 17:45,6.4,328,1.4,38
2023-01-01 17:50,6.2,330,1.5,38
2023-01-01 17:55,6.2,325,0.8,38
2023-01-01 18:00,6,21,0.5,39
2023-01-01 18:05,5.7,17,0.5,41
2023-01-01 18:10,5.6,7,0.5,41
2023-01-01 18:15,5.4,357,0.6,41
2023-01-01 18:20,5.3,6,0.6,41
2023-01-01 18:25,5.2,18,0.9,42
2023-01-01 18:30,5.2,18,1.3,42
2023-01-01 18:35,5.1,8,0.7,42
2023-01-01 18:40,5,350,0.5,42
2023-01-01 18:45,5,338,0.7,42
2023-01-01 18:50,4.9,345,0.5,42
2023-01-01 18:55,4.9,352,0.7,42
2023-01-01 19:00,4.9,18,0.7,42
2023-01-01 19:05,4.8,9,0.8,42
2023-01-01 19:10,4.8,355,0.6,42
2023-01-01 19:15,4.8,4,0.6,42
2023-01-01 19:20,4.7,341,0.5,42
2023-01-01 19:25,4.7,342,0.4,42
2023-01-01 19:30,4.8,341,0.6,41
2023-01-01 19:35,4.7,6,0.8,42
2023-01-01 19:40,4.7,355,0.5,41
2023-01-01 19:45,4.6,9,0.6,41
2023-01-01 19:50,4.6,343,0.3,41
2023-01-01 19:55,4.6,11,0.9,40
2023-01-01 20:00,4.6,340,0.4,40
2023-01-01 20:05,4.6,342,0.9,40
2023-01-01 20:10,4.5,359,1,39
2023-01-01 20:15,4.5,5,0.7,39
2023-01-01 20:20,4.5,13,1.2,39
2023-01-01 20:25,4.4,349,0.6,39
2023-01-01 20:30,4.4,358,0.7,38
2023-01-01 20:35,4.4,354,0.7,38
2023-01-01 20:40,4.4,344,1,37
2023-01-01 20:45,4.4,340,0.6,37
2023-01-01 20:50,4.4,352,0.6,37
2023-01-01 20:55,4.2,6,0.9,37
2023-01-01 21:00,4.2,17,0.8,37
2023-01-01 21:05,4.2,7,0.5,37
2023-01-01 21:10,4.1,5,0.5,37
2023-01-01 21:15,4,353,0.7,37
2023-01-01 21:20,4,321,0.3,36
2023-01-01 21:25,3.9,348,0.6,36
2023-01-01 21:30,3.9,360,0.3,35
2023-01-01 21:35,3.9,336,0.6,35
2023-01-01 21:40,3.7,352,0.3,37
2023-01-01 21:45,3.6,30,0.7,37
2023-01-01 21:50,3.5,11,0.6,37
2023-01-01 21:55,3.5,11,1.1,36
2023-01-01 22:00,3.6,334,0.2,34
2023-01-01 22:05,3.5,33,1.2,36
2023-01-01 22:10,3.6,36,0.8,35
2023-01-01 22:15,3.5,56,0.6,36
2023-01-01 22:20,3.3,68,0.5,37
2023-01-01 22:25,3.2,53,0.3,35
2023-01-01 22:30,3.1,139,0.2,36
2023-01-01 22:35,3,30,0.4,36
2023-01-01 22:40,2.9,25,0.5,36
2023-01-01 22:45,2.8,72,1.2,36
2023-01-01 22:50,3,37,1.7,34
2023-01-01 22:55,3.1,37,1,34
2023-01-01 23:00,2.9,42,1,34
2023-01-01 23:05,2.9,70,0.2,34
2023-01-01 23:10,2.6,327,0.4,35
2023-01-01 23:15,2.6,19,0.1,33
2023-01-01 23:20,2.5,6,0.4,33
2023-01-01 23:25,2.6,25,0.7,33
2023-01-01 23:30,2.5,311,0.7,33
2023-01-01 23:35,2.4,323,0.5,34
2023-01-01 23:40,2.4,332,1,34
2023-01-01 23:45,2.3,344,0.8,34
2023-01-01 23:50,2.2,338,0.9,35
2023-01-01 23:55,2.1,17,0.4,34
2023-01-02 0:00,2.3,320,0.6,33
2023-01-02 0:05,2.2,345,0.7,33
2023-01-02 0:10,2.2,345,1,34
2023-01-02 0:15,2.2,3,0.7,34
2023-01-02 0:20,2.4,21,0.9,32
2023-01-02 0:25,2.5,11,0.5,30
2023-01-02 0:30,2.1,339,0.7,35
2023-01-02 0:35,1.8,322,0.4,35
2023-01-02 0:40,1.6,354,0.5,36
2023-01-02 0:45,1.6,307,0.4,36
2023-01-02 0:50,1.4,264,0.1,37
2023-01-02 0:55,1.4,260,0.7,37
2023-01-02 1:00,1.4,311,0.3,36
2023-01-02 1:05,1.5,305,0.2,36
2023-01-02 1:10,1.4,58,0.4,36
2023-01-02 1:15,1.4,292,0.2,36
2023-01-02 1:20,1.3,21,0.5,35
2023-01-02 1:25,1.5,336,0.5,33
2023-01-02 1:30,1.5,25,1.1,33
2023-01-02 1:35,2,35,1.3,30
2023-01-02 1:40,2,280,0.3,32
2023-01-02 1:45,1.7,356,0.2,33
2023-01-02 1:50,1.6,257,0.5,33
2023-01-02 1:55,1.5,347,0.1,34
2023-01-02 2:00,1.5,30,0.6,32
2023-01-02 2:05,1.8,30,0.3,31
2023-01-02 2:10,1.7,338,0.2,31
2023-01-02 2:15,1.7,309,0.1,31
2023-01-02 2:20,1.7,0,0,31
2023-01-02 2:25,1.6,233,0.1,32
2023-01-02 2:30,1.7,98,0.1,31
2023-01-02 2:35,1.6,8,0.4,29
2023-01-02 2:40,1.6,357,0.5,30
2023-01-02 2:45,1.6,9,0.8,28
2023-01-02 2:50,1.9,15,1.5,24
2023-01-02 2:55,2,16,1.1,23
2023-01-02 3:00,2.1,8,0.9,22
2023-01-02 3:05,2.1,1,1,23
2023-01-02 3:10,2,18,1,22
2023-01-02 3:15,2,7,1.2,22
2023-01-02 3:20,2,342,1,22
2023-01-02 3:25,1.9,1,0.7,22
2023-01-02 3:30,1.9,12,0.7,22
2023-01-02 3:35,1.9,346,0.3,21
2023-01-02 3:40,1.8,342,0.8,21
2023-01-02 3:45,2,334,0.5,19
2023-01-02 3:50,1.9,5,0.6,19
2023-01-02 3:55,1.8,21,0.9,20
2023-01-02 4:00,1.7,18,1,20
2023-01-02 4:05,1.6,4,0.8,20
2023-01-02 4:10,1.6,15,0.9,19
2023-01-02 4:15,1.5,327,1,20
2023-01-02 4:20,1.5,1,0.7,20
2023-01-02 4:25,1.5,11,1,19
2023-01-02 4:30,1.5,16,0.6,19
2023-01-02 4:35,1.5,15,0.5,19
2023-01-02 4:40,1.4,341,0.8,19
2023-01-02 4:45,1.4,334,1.6,19
2023-01-02 4:50,1.4,332,0.6,18
2023-01-02 4:55,1.4,336,1.3,18
2023-01-02 5:00,1.4,310,0.5,17
2023-01-02 5:05,1.4,335,0.8,17
2023-01-02 5:10,1.4,339,1,17
2023-01-02 5:15,1.4,3,0.9,17
2023-01-02 5:20,1.4,23,0.6,16
2023-01-02 5:25,1.4,22,0.8,17
2023-01-02 5:30,1.4,10,0.6,17
2023-01-02 5:35,1.3,11,1,17
2023-01-02 5:40,1.3,11,1.2,17
2023-01-02 5:45,1.3,345,0.6,17
2023-01-02 5:50,1.3,326,0.6,18
2023-01-02 5:55,1.3,322,0.8,19
2023-01-02 6:00,1.2,326,0.5,19
2023-01-02 6:05,1.2,345,1,19
2023-01-02 6:10,1.1,328,0.8,19
2023-01-02 6:15,1.1,310,0.5,19
2023-01-02 6:20,1.1,339,1,19
2023-01-02 6:25,1,326,1,19
2023-01-02 6:30,1,344,1.3,19
2023-01-02 6:35,1,339,1.3,19
2023-01-02 6:40,1,330,1,19
2023-01-02 6:45,1,339,1,19
2023-01-02 6:50,1,334,0.9,19
2023-01-02 6:55,0.9,333,1.1,19
2023-01-02 7:00,0.9,328,0.7,20
2023-01-02 7:05,0.9,334,0.7,20
2023-01-02 7:10,0.9,331,1.2,20
2023-01-02 7:15,0.9,333,0.6,20
2023-01-02 7:20,0.8,325,0.7,21
2023-01-02 7:25,0.8,336,1,21
2023-01-02 7:30,0.7,333,0.6,21
2023-01-02 7:35,0.7,342,0.7,22
2023-01-02 7:40,0.6,330,0.9,22
2023-01-02 7:45,0.6,339,1,22
2023-01-02 7:50,0.6,334,0.9,22
2023-01-02 7:55,0.7,335,0.9,22
2023-01-02 8:00,0.9,357,0.5,21
2023-01-02 8:05,1.1,340,0.9,21
2023-01-02 8:10,1.1,333,0.7,20
2023-01-02 8:15,1.1,340,0.4,20
2023-01-02 8:20,1.1,358,0.7,20
2023-01-02 8:25,0.9,7,1.1,21
2023-01-02 8:30,0.9,353,0.9,21
2023-01-02 8:35,1,344,1.3,21
2023-01-02 8:40,1.1,356,0.6,20
2023-01-02 8:45,1.3,7,0.3,20
2023-01-02 8:50,1.6,350,0.7,20
2023-01-02 8:55,1.8,349,0.6,19
2023-01-02 9:00,1.9,353,1,19
2023-01-02 9:05,1.9,17,0.7,19
2023-01-02 9:10,1.9,358,1,19
2023-01-02 9:15,2,318,0.8,18
2023-01-02 9:20,2.4,340,0.4,17
2023-01-02 9:25,2.9,2,0.2,16
2023-01-02 9:30,3.1,320,1.1,15
2023-01-02 9:35,3,314,0.9,13
2023-01-02 9:40,3.5,309,0.7,14
2023-01-02 9:45,3.4,321,1.3,13
2023-01-02 9:50,3,352,0.8,14
2023-01-02 9:55,2.6,343,0.9,14
2023-01-02 10:00,3,327,1.4,14
2023-01-02 10:05,2.9,326,1.5,14
2023-01-02 10:10,3.1,336,1.2,14
2023-01-02 10:15,3.6,340,0.8,14
2023-01-02 10:20,3.8,332,1.7,12
2023-01-02 10:25,3.8,326,1.3,11
2023-01-02 10:30,4.1,335,1,10
2023-01-02 10:35,4.3,331,0.9,10
2023-01-02 10:40,4.3,331,1.5,10
2023-01-02 10:45,4.3,335,1.2,9
2023-01-02 10:50,4.7,319,0.9,9
2023-01-02 10:55,4.7,332,1.4,9
2023-01-02 11:00,4.6,328,1.5,9
2023-01-02 11:05,4.4,336,1.6,9
2023-01-02 11:10,4.2,346,0.9,9
2023-01-02 11:15,4.5,341,0.7,8
2023-01-02 11:20,4.6,2,1.9,9
2023-01-02 11:25,4.3,332,1.7,9
2023-01-02 11:30,4.6,340,1.1,9
2023-01-02 11:35,4.8,345,0.9,9
2023-01-02 11:40,4.9,347,1,9
2023-01-02 11:45,4.9,344,1.2,8
2023-01-02 11:50,5.2,2,0.7,9
2023-01-02 11:55,5.2,337,0.6,9
2023-01-02 12:00,5,0,1.3,9
2023-01-02 12:05,4.7,0,1.4,10
2023-01-02 12:10,5.1,343,0.5,10
2023-01-02 12:15,5.6,327,1.7,10
2023-01-02 12:20,4.8,342,1.8,10
2023-01-02 12:25,5.2,335,0.5,10
2023-01-02 12:30,5.6,327,0.9,10
2023-01-02 12:35,5.7,322,0.6,10
2023-01-02 12:40,5.5,330,1.2,10
2023-01-02 12:45,5.2,357,1.5,10
2023-01-02 12:50,5,350,1,10
2023-01-02 12:55,5.6,325,0.7,10
2023-01-02 13:00,5.9,347,1.2,9
2023-01-02 13:05,5.8,331,1.5,9
2023-01-02 13:10,5.9,357,1.1,9
2023-01-02 13:15,6,319,1.3,9
2023-01-02 13:20,5.7,328,2.2,9
2023-01-02 13:25,5.6,334,1.9,9
2023-01-02 13:30,5.7,335,1.6,9
2023-01-02 13:35,5.8,326,1.2,9
2023-01-02 13:40,5.8,352,1.2,9
2023-01-02 13:45,5.7,332,1.6,9
2023-01-02 13:50,5.7,333,1.6,9
2023-01-02 13:55,6.1,331,1.2,9
2023-01-02 14:00,6,325,1.7,9
2023-01-02 14:05,6.1,310,0.7,9
2023-01-02 14:10,6.7,321,0.5,9
2023-01-02 14:15,6.6,322,1.3,9
2023-01-02 14:20,6.1,329,1.3,10
2023-01-02 14:25,6.4,323,1.6,10
2023-01-02 14:30,6.7,318,1,10
2023-01-02 14:35,6.3,298,1,10
2023-01-02 14:40,6.3,310,1.7,10
2023-01-02 14:45,6.5,315,1.3,10
2023-01-02 14:50,6.2,323,1.5,10
2023-01-02 14:55,6.6,301,1,10
2023-01-02 15:00,6.2,302,1.9,10
2023-01-02 15:05,6.2,299,1.8,11
2023-01-02 15:10,6.4,282,1.4,11
2023-01-02 15:15,6.4,301,1,11
2023-01-02 15:20,6.6,314,0.9,10
2023-01-02 15:25,6.3,309,2.8,11
2023-01-02 15:30,5.7,313,1.9,12
2023-01-02 15:35,6,301,2.1,11
2023-01-02 15:40,6,311,1.2,12
2023-01-02 15:45,5.9,299,1.9,12
2023-01-02 15:50,5.7,292,1.3,12
2023-01-02 15:55,5.8,308,2.3,12
2023-01-02 16:00,5.7,296,2.1,12
2023-01-02 16:05,5.7,298,1,13
2023-01-02 16:10,6,316,1.3,13
2023-01-02 16:15,5.7,316,1.6,13
2023-01-02 16:20,5.7,310,1.5,13
2023-01-02 16:25,5.4,312,2,13
2023-01-02 16:30,5.1,308,1.7,14
2023-01-02 16:35,5.1,317,1.9,14
2023-01-02 16:40,4.9,313,2.5,14
2023-01-02 16:45,5,320,1.6,14
2023-01-02 16:50,4.8,311,1.9,14
2023-01-02 16:55,4.7,297,1.3,15
2023-01-02 17:00,4.7,312,1.6,15
2023-01-02 17:05,4.4,308,1.9,15
2023-01-02 17:10,4.4,312,1.6,15
2023-01-02 17:15,4.2,307,2,15
2023-01-02 17:20,4,316,2,15
2023-01-02 17:25,3.9,302,2.2,16
2023-01-02 17:30,3.8,305,1.6,16
2023-01-02 17:35,3.7,326,1.4,16
2023-01-02 17:40,3.7,324,1.3,16
2023-01-02 17:45,3.5,317,1.1,16
2023-01-02 17:50,3.4,322,1.5,17
2023-01-02 17:55,3.4,324,1.3,17
2023-01-02 18:00,3.3,321,2.3,17
2023-01-02 18:05,3.2,317,1.6,17
2023-01-02 18:10,3.2,316,2.2,18
2023-01-02 18:15,3,322,1.4,18
2023-01-02 18:20,3,318,1.6,18
2023-01-02 18:25,2.9,320,1.5,19
2023-01-02 18:30,2.8,321,0.8,19
2023-01-02 18:35,2.8,310,1.6,19
2023-01-02 18:40,2.8,327,2,19
2023-01-02 18:45,2.8,310,1.1,19
2023-01-02 18:50,2.7,325,1.8,19
2023-01-02 18:55,2.6,324,1.4,20
2023-01-02 19:00,2.5,322,0.9,20
2023-01-02 19:05,2.6,0,0.7,20
2023-01-02 19:10,2.4,31,1.3,21
2023-01-02 19:15,2.2,49,1.4,22
2023-01-02 19:20,2,45,1.9,23
2023-01-02 19:25,1.9,27,1.1,24
2023-01-02 19:30,1.8,19,0.9,25
2023-01-02 19:35,1.7,6,0.6,24
2023-01-02 19:40,1.7,9,0.3,24
2023-01-02 19:45,1.8,354,1,24
2023-01-02 19:50,1.9,343,0.5,23
2023-01-02 19:55,2,341,0.7,23
2023-01-02 20:00,2,320,0.9,23
2023-01-02 20:05,1.9,324,0.6,23
2023-01-02 20:10,1.8,313,0.4,23
2023-01-02 20:15,1.6,323,0.7,24
2023-01-02 20:20,1.3,311,0.7,26
2023-01-02 20:25,1,283,0.5,28
2023-01-02 20:30,0.8,300,0.9,29
2023-01-02 20:35,0.7,309,0.7,29
2023-01-02 20:40,0.6,322,0.7,29
2023-01-02 20:45,0.6,341,0.6,29
2023-01-02 20:50,0.7,340,0.6,29
2023-01-02 20:55,0.6,324,0.7,29
2023-01-02 21:00,0.7,338,0.6,29
2023-01-02 21:05,0.7,337,0.6,28
2023-01-02 21:10,0.9,333,0.8,27
2023-01-02 21:15,0.8,329,1,28
2023-01-02 21:20,0.7,336,0.7,28
2023-01-02 21:25,0.5,347,0.7,30
2023-01-02 21:30,0.4,345,0.5,30
2023-01-02 21:35,0.3,360,0.6,30
2023-01-02 21:40,0.3,353,0.9,29
2023-01-02 21:45,0.5,355,0.6,28
2023-01-02 21:50,0.4,329,0.4,29
2023-01-02 21:55,0.3,327,0.5,30
2023-01-02 22:00,-0.1,326,0.7,32
2023-01-02 22:05,-0.3,357,0.4,32
2023-01-02 22:10,-0.3,350,0.6,32
2023-01-02 22:15,-0.3,15,0.1,32
2023-01-02 22:20,-0.3,21,0.1,33
2023-01-02 22:25,-0.4,104,0.4,33
2023-01-02 22:30,-0.3,94,0.5,32
2023-01-02 22:35,-0.3,85,1.7,32
2023-01-02 22:40,-0.2,90,1.4,31
2023-01-02 22:45,-0.2,70,1.1,32
2023-01-02 22:50,-0.3,54,1.5,32
2023-01-02 22:55,-0.4,55,1.7,33
2023-01-02 23:00,-0.4,50,1.7,33
2023-01-02 23:05,-0.4,43,1.7,33
2023-01-02 23:10,-0.4,19,1.2,34
2023-01-02 23:15,-0.5,40,0.8,35
2023-01-02 23:20,-0.5,61,0.9,35
2023-01-02 23:25,-0.6,69,0.8,35
2023-01-02 23:30,-0.6,55,0.9,35
2023-01-02 23:35,-0.7,48,1,36
2023-01-02 23:40,-0.7,25,1.1,36
2023-01-02 23:45,-0.7,4,0.9,36
2023-01-02 23:50,-0.7,19,0.9,36
2023-01-02 23:55,-0.7,17,0.7,36
2023-01-03 0:00,-0.7,12,0.4,36
2023-01-03 0:05,-0.9,27,0.6,37
2023-01-03 0:10,-0.9,10,0.5,37
2023-01-03 0:15,-0.9,6,0.8,36
2023-01-03 0:20,-0.8,8,0.8,36
2023-01-03 0:25,-0.8,0,0.7,36
2023-01-03 0:30,-0.8,10,0.7,36
2023-01-03 0:35,-0.9,4,0.8,36
2023-01-03 0:40,-0.9,14,0.9,36
2023-01-03 0:45,-0.9,1,0.8,36
2023-01-03 0:50,-0.9,26,1.1,36
2023-01-03 0:55,-0.8,35,0.9,36
2023-01-03 1:00,-1,17,1,36
2023-01-03 1:05,-1,353,0.6,36
2023-01-03 1:10,-1,4,1,35
2023-01-03 1:15,-0.9,12,1.3,35
2023-01-03 1:20,-1,22,1.3,35
2023-01-03 1:25,-1.1,5,0.7,36
2023-01-03 1:30,-1.1,349,0.8,36
2023-01-03 1:35,-1.1,2,0.5,36
2023-01-03 1:40,-1.2,342,0.5,36
2023-01-03 1:45,-1.3,358,0.4,36
2023-01-03 1:50,-1.4,341,0.5,37
2023-01-03 1:55,-1.5,328,0.6,37
2023-01-03 2:00,-1.7,332,1,38
2023-01-03 2:05,-1.8,349,0.7,39
2023-01-03 2:10,-1.8,336,0.8,39
2023-01-03 2:15,-1.9,329,0.6,39
2023-01-03 2:20,-1.9,344,0.5,39
2023-01-03 2:25,-1.9,186,0.2,40
2023-01-03 2:30,-2,236,0.5,40
2023-01-03 2:35,-2.2,239,0.4,40
2023-01-03 2:40,-2.3,272,0.2,40
