no,device_id,pm25,pm10,temp,humi,reg_date
929838,D0011,27.5,27.5,0.4,53.9,2023-01-01 01:58:53.806322
929856,D0011,26.9,26.9,0.3,54.2,2023-01-01 01:59:53.817104
929874,D0011,26.9,27.0,0.3,54.5,2023-01-01 02:00:53.818867
929892,D0011,26.8,27.1,0.2,54.8,2023-01-01 02:01:53.820255
929910,D0011,26.9,27.0,0.2,55.0,2023-01-01 02:02:53.819488
929928,D0011,27.5,27.6,0.1,55.3,2023-01-01 02:03:53.819875
929946,D0011,27.4,27.6,0.1,55.1,2023-01-01 02:04:53.827988
929964,D0011,26.4,26.4,0.0,54.8,2023-01-01 02:05:53.82965
929982,D0011,27.2,27.4,0.0,54.8,2023-01-01 02:06:53.840144
930000,D0011,28.0,28.0,-0.0,54.6,2023-01-01 02:07:53.83207
930018,D0011,27.4,27.6,-0.0,54.1,2023-01-01 02:08:53.841395
930036,D0011,24.4,24.5,-0.0,53.7,2023-01-01 02:09:53.8419
930054,D0011,26.6,26.7,0.2,53.7,2023-01-01 02:10:53.840991
930072,D0011,26.8,26.8,0.2,54.1,2023-01-01 02:11:53.839087
930090,D0011,27.2,27.3,0.2,54.3,2023-01-01 02:12:53.851757
930108,D0011,28.5,28.5,0.2,54.8,2023-01-01 02:13:53.852306
930126,D0011,27.4,27.6,0.1,55.0,2023-01-01 02:14:53.852828
930144,D0011,27.8,28.0,0.0,55.1,2023-01-01 02:15:53.860691
930162,D0011,27.9,28.1,-0.0,55.1,2023-01-01 02:16:53.863245
930180,D0011,27.4,27.6,-0.1,55.2,2023-01-01 02:17:53.864786
930198,D0011,27.6,27.7,-0.1,55.4,2023-01-01 02:18:53.861605
930216,D0011,27.2,27.3,-0.1,55.5,2023-01-01 02:19:53.873377
930234,D0011,26.4,26.6,-0.2,55.3,2023-01-01 02:20:53.871482
930252,D0011,27.1,27.1,-0.1,55.0,2023-01-01 02:21:53.87338
930270,D0011,25.5,25.8,-0.2,54.9,2023-01-01 02:22:53.872892
930288,D0011,24.7,25.0,-0.2,54.4,2023-01-01 02:23:53.882619
930306,D0011,23.8,24.0,-0.2,54.1,2023-01-01 02:24:53.883955
930324,D0011,25.2,25.3,-0.0,54.3,2023-01-01 02:25:53.881656
930342,D0011,26.1,26.2,-0.0,54.9,2023-01-01 02:26:53.893598
930360,D0011,27.0,27.0,-0.1,55.4,2023-01-01 02:27:53.893142
930378,D0011,26.4,26.5,-0.1,55.2,2023-01-01 02:28:53.904223
930396,D0011,24.7,24.7,-0.1,55.1,2023-01-01 02:29:53.894753
930414,D0011,24.5,24.6,-0.1,55.3,2023-01-01 02:30:53.901507
930432,D0011,28.0,28.1,-0.1,55.3,2023-01-01 02:31:53.903363
930450,D0011,27.4,27.7,-0.1,55.6,2023-01-01 02:32:52.903384
930468,D0011,28.3,28.7,-0.1,55.8,2023-01-01 02:33:53.903797
930486,D0011,27.3,27.3,-0.1,55.7,2023-01-01 02:34:53.916107
930504,D0011,28.4,28.4,-0.2,55.6,2023-01-01 02:35:53.914346
930522,D0011,27.3,27.4,-0.2,55.5,2023-01-01 02:36:53.912396
930540,D0011,27.6,27.6,-0.2,55.2,2023-01-01 02:37:53.912774
930558,D0011,26.8,26.8,-0.2,55.1,2023-01-01 02:38:53.923923
930576,D0011,25.9,25.9,-0.3,54.8,2023-01-01 02:39:53.926443
930594,D0011,26.9,27.1,-0.1,54.6,2023-01-01 02:40:53.924221
930612,D0011,27.2,27.3,-0.0,54.9,2023-01-01 02:41:53.923379
930630,D0011,27.1,27.2,-0.0,55.3,2023-01-01 02:42:53.933701
930648,D0011,25.6,25.7,-0.1,55.6,2023-01-01 02:43:53.935087
930666,D0011,26.4,26.5,-0.1,55.7,2023-01-01 02:44:53.936124
930684,D0011,27.0,27.4,-0.1,55.5,2023-01-01 02:45:53.946798
930702,D0011,27.5,27.8,-0.1,55.5,2023-01-01 02:46:53.957032
930720,D0011,27.6,27.9,-0.0,55.5,2023-01-01 02:47:53.945761
930738,D0011,26.1,26.2,-0.0,55.4,2023-01-01 02:48:53.945828
930756,D0011,25.5,25.6,-0.0,55.5,2023-01-01 02:49:53.947219
930774,D0011,27.5,27.5,-0.0,55.8,2023-01-01 02:50:53.94761
930792,D0011,28.2,28.2,-0.1,55.7,2023-01-01 02:51:53.954736
930810,D0011,28.9,28.9,-0.1,55.6,2023-01-01 02:52:53.956137
930828,D0011,29.0,29.3,-0.1,55.6,2023-01-01 02:53:53.965555
930846,D0011,29.2,29.4,-0.3,55.4,2023-01-01 02:54:53.965448
930864,D0011,30.2,30.2,-0.1,55.3,2023-01-01 02:55:53.966031
930882,D0011,29.7,29.8,0.1,55.1,2023-01-01 02:56:53.968334
930900,D0011,27.7,27.8,0.1,55.4,2023-01-01 02:57:53.980165
930918,D0011,30.6,30.6,0.0,55.7,2023-01-01 02:58:53.969674
930936,D0011,29.0,29.2,0.1,55.3,2023-01-01 02:59:53.970747
930954,D0011,29.3,29.5,0.1,55.2,2023-01-01 03:00:53.974934
930972,D0011,26.9,27.2,0.0,55.1,2023-01-01 03:01:53.977824
930990,D0011,27.8,28.1,-0.0,55.4,2023-01-01 03:02:53.985768
931008,D0011,28.3,28.3,0.0,55.4,2023-01-01 03:03:53.987761
931026,D0011,27.9,28.0,0.0,55.5,2023-01-01 03:04:53.989785
931044,D0011,29.4,29.6,-0.1,55.5,2023-01-01 03:05:53.995501
931062,D0011,29.0,29.2,-0.1,55.7,2023-01-01 03:06:53.9937
931080,D0011,28.0,28.3,-0.2,55.7,2023-01-01 03:07:54.004121
931098,D0011,27.6,27.7,-0.2,55.3,2023-01-01 03:08:53.990755
931116,D0011,24.9,25.1,-0.3,55.1,2023-01-01 03:09:53.991272
931134,D0011,27.7,28.0,-0.2,54.9,2023-01-01 03:10:54.001472
931152,D0011,28.0,28.2,-0.0,54.8,2023-01-01 03:11:53.999177
931170,D0011,26.8,26.8,0.0,55.1,2023-01-01 03:12:54.005364
931188,D0011,28.5,28.6,-0.1,55.5,2023-01-01 03:13:54.016369
931206,D0011,28.0,28.2,-0.1,55.6,2023-01-01 03:14:54.01672
931224,D0011,29.7,29.8,-0.1,55.4,2023-01-01 03:15:54.0085
931242,D0011,28.8,28.8,-0.2,55.8,2023-01-01 03:16:54.004763
931260,D0011,29.5,29.5,-0.2,55.8,2023-01-01 03:17:54.015172
931278,D0011,28.5,28.6,-0.1,55.7,2023-01-01 03:18:54.016352
931296,D0011,27.9,27.9,-0.1,55.7,2023-01-01 03:19:54.017705
931314,D0011,27.9,28.1,-0.1,55.8,2023-01-01 03:20:54.024401
931332,D0011,28.3,28.5,-0.2,56.1,2023-01-01 03:21:54.014697
931350,D0011,28.4,28.7,-0.3,56.1,2023-01-01 03:22:54.023109
931368,D0011,29.3,29.5,-0.4,56.2,2023-01-01 03:23:54.024957
931386,D0011,29.2,29.3,-0.5,56.1,2023-01-01 03:24:54.023179
931404,D0011,30.0,30.1,-0.5,55.9,2023-01-01 03:25:54.032982
931422,D0011,28.3,28.4,-0.2,55.8,2023-01-01 03:26:54.033456
931440,D0011,25.0,25.1,-0.2,56.1,2023-01-01 03:27:54.034708
931458,D0011,27.4,27.4,-0.3,56.6,2023-01-01 03:28:54.054428
931476,D0011,28.1,28.2,-0.3,56.7,2023-01-01 03:29:53.042964
931494,D0011,27.7,28.0,-0.3,56.7,2023-01-01 03:30:54.043183
931512,D0011,29.5,29.6,-0.3,56.8,2023-01-01 03:31:54.044214
931530,D0011,29.6,29.8,-0.3,56.9,2023-01-01 03:32:54.054667
931548,D0011,29.8,30.0,-0.3,56.9,2023-01-01 03:33:54.053342
931566,D0011,28.2,28.3,-0.2,56.7,2023-01-01 03:34:54.051673
931583,D0011,27.1,27.1,-0.2,56.6,2023-01-01 03:35:54.052423
931601,D0011,28.9,28.9,-0.4,56.7,2023-01-01 03:36:54.054285
931619,D0011,27.6,27.7,-0.5,57.1,2023-01-01 03:37:53.062952
931637,D0011,27.1,27.1,-0.6,57.3,2023-01-01 03:38:54.069278
931655,D0011,23.9,24.1,-0.7,57.1,2023-01-01 03:39:54.062083
931673,D0011,28.0,28.0,-0.6,56.7,2023-01-01 03:40:54.073014
931691,D0011,29.0,29.1,-0.4,56.4,2023-01-01 03:41:54.073063
931709,D0011,29.1,29.4,-0.3,56.5,2023-01-01 03:42:54.071508
931727,D0011,28.8,29.2,-0.2,56.7,2023-01-01 03:43:54.072505
931745,D0011,29.5,29.5,-0.4,56.9,2023-01-01 03:44:54.083472
931763,D0011,29.3,29.4,-0.4,57.0,2023-01-01 03:45:54.082681
931781,D0011,28.6,28.6,-0.4,57.3,2023-01-01 03:46:54.084995
931799,D0011,29.5,29.6,-0.4,57.2,2023-01-01 03:47:54.081562
931817,D0011,28.8,29.2,-0.4,57.2,2023-01-01 03:48:54.093737
931835,D0011,30.4,30.7,-0.4,57.4,2023-01-01 03:49:54.091819
931853,D0011,30.2,30.3,-0.4,57.3,2023-01-01 03:50:54.092764
931871,D0011,30.2,30.4,-0.4,57.2,2023-01-01 03:51:54.091318
931889,D0011,29.3,29.4,-0.4,56.8,2023-01-01 03:52:54.103613
931907,D0011,29.2,29.2,-0.4,56.5,2023-01-01 03:53:54.101276
931925,D0011,27.5,27.7,-0.4,56.3,2023-01-01 03:54:54.102544
931943,D0011,25.3,25.5,-0.5,56.1,2023-01-01 03:55:54.101744
931961,D0011,27.1,27.1,-0.4,56.2,2023-01-01 03:56:54.112379
931979,D0011,29.3,29.5,-0.3,56.5,2023-01-01 03:57:54.113969
931997,D0011,30.2,30.5,-0.3,57.0,2023-01-01 03:58:54.1237
932015,D0011,30.4,30.8,-0.5,57.8,2023-01-01 03:59:54.122535
932033,D0011,31.0,31.1,-0.4,57.7,2023-01-01 04:00:54.115255
932051,D0011,30.3,30.4,-0.3,57.5,2023-01-01 04:01:54.122571
932069,D0011,29.8,30.0,-0.3,57.2,2023-01-01 04:02:54.121974
932087,D0011,28.6,28.8,-0.3,57.2,2023-01-01 04:03:54.131748
932105,D0011,30.1,30.2,-0.3,57.1,2023-01-01 04:04:54.132604
932123,D0011,29.0,29.2,-0.3,57.2,2023-01-01 04:05:54.131396
932141,D0011,29.2,29.3,-0.3,57.2,2023-01-01 04:06:54.132473
932159,D0011,29.1,29.2,-0.3,57.1,2023-01-01 04:07:54.141087
932177,D0011,29.5,29.6,-0.4,56.9,2023-01-01 04:08:54.143218
932195,D0011,30.5,30.5,-0.5,56.9,2023-01-01 04:09:54.143325
932213,D0011,30.2,30.3,-0.5,56.7,2023-01-01 04:10:54.141091
932231,D0011,28.1,28.5,-0.4,56.4,2023-01-01 04:11:54.151484
932249,D0011,29.2,29.3,-0.4,56.9,2023-01-01 04:12:54.152593
932267,D0011,28.0,28.1,-0.3,57.2,2023-01-01 04:13:54.153127
932285,D0011,30.0,30.3,-0.4,57.6,2023-01-01 04:14:54.152638
932303,D0011,29.3,29.6,-0.4,57.5,2023-01-01 04:15:54.153624
932321,D0011,30.3,30.4,-0.5,57.5,2023-01-01 04:16:54.161575
932339,D0011,31.2,31.3,-0.5,57.6,2023-01-01 04:17:54.16328
932357,D0011,31.0,31.0,-0.5,57.7,2023-01-01 04:18:54.164037
932375,D0011,30.8,31.0,-0.5,57.8,2023-01-01 04:19:54.173523
932393,D0011,30.1,30.2,-0.5,57.9,2023-01-01 04:20:54.172798
932411,D0011,30.6,30.8,-0.5,57.7,2023-01-01 04:21:54.174885
932429,D0011,29.5,29.5,-0.5,57.6,2023-01-01 04:22:54.174907
932447,D0011,30.8,30.8,-0.5,57.5,2023-01-01 04:23:54.177451
932465,D0011,30.1,30.1,-0.6,57.3,2023-01-01 04:24:54.184202
932483,D0011,26.9,26.9,-0.7,57.0,2023-01-01 04:25:54.185743
932501,D0011,25.7,25.9,-0.6,56.8,2023-01-01 04:26:54.184996
932519,D0011,31.0,31.2,-0.5,56.9,2023-01-01 04:27:54.194889
932537,D0011,30.7,30.7,-0.4,57.5,2023-01-01 04:28:54.196404
932555,D0011,31.8,31.9,-0.5,58.1,2023-01-01 04:29:54.207401
932573,D0011,32.6,32.6,-0.5,58.4,2023-01-01 04:30:54.195108
932591,D0011,30.4,30.4,-0.6,58.6,2023-01-01 04:31:54.204904
932609,D0011,29.3,29.3,-0.5,58.6,2023-01-01 04:32:54.207008
932627,D0011,30.5,30.5,-0.5,58.3,2023-01-01 04:33:54.206362
932645,D0011,29.8,29.8,-0.5,58.2,2023-01-01 04:34:53.214707
932663,D0011,28.9,29.0,-0.5,58.4,2023-01-01 04:35:54.21532
932681,D0011,30.6,30.7,-0.5,58.4,2023-01-01 04:36:54.215508
932699,D0011,30.2,30.5,-0.6,58.4,2023-01-01 04:37:54.224117
932717,D0011,30.5,30.5,-0.6,58.2,2023-01-01 04:38:54.223688
932735,D0011,30.7,30.8,-0.6,58.2,2023-01-01 04:39:54.226423
932753,D0011,31.0,31.1,-0.7,57.9,2023-01-01 04:40:54.226154
932771,D0011,29.1,29.3,-0.8,57.9,2023-01-01 04:41:54.224479
932789,D0011,31.5,31.7,-0.7,57.8,2023-01-01 04:42:54.224279
932807,D0011,31.1,31.5,-0.5,58.2,2023-01-01 04:43:54.236383
932825,D0011,29.5,29.6,-0.6,58.7,2023-01-01 04:44:54.235898
932843,D0011,31.6,31.7,-0.7,59.2,2023-01-01 04:45:54.235489
932861,D0011,31.3,31.4,-0.6,59.1,2023-01-01 04:46:54.245049
932879,D0011,32.9,33.3,-0.5,58.9,2023-01-01 04:47:54.245101
932897,D0011,31.5,31.6,-0.4,58.8,2023-01-01 04:48:54.244912
932915,D0011,32.9,33.0,-0.5,58.9,2023-01-01 04:49:54.255064
932933,D0011,31.3,31.3,-0.4,58.7,2023-01-01 04:50:54.255998
932951,D0011,32.2,32.2,-0.5,58.6,2023-01-01 04:51:54.255945
932969,D0011,30.4,30.6,-0.5,58.6,2023-01-01 04:52:54.257477
932987,D0011,31.8,31.8,-0.5,58.5,2023-01-01 04:53:54.267687
933005,D0011,30.8,31.0,-0.6,58.4,2023-01-01 04:54:54.266363
933023,D0011,31.2,31.6,-0.6,58.3,2023-01-01 04:55:54.266606
933041,D0011,30.8,31.0,-0.6,57.9,2023-01-01 04:56:54.267936
933059,D0011,27.1,27.3,-0.5,57.6,2023-01-01 04:57:54.264141
933077,D0011,30.2,30.5,-0.4,57.7,2023-01-01 04:58:54.275796
933095,D0011,32.4,32.5,-0.3,57.8,2023-01-01 04:59:54.278001
933113,D0011,31.7,31.7,-0.5,58.4,2023-01-01 05:00:54.275652
933131,D0011,32.0,32.3,-0.5,58.5,2023-01-01 05:01:54.277091
933149,D0011,33.1,33.2,-0.5,58.8,2023-01-01 05:02:54.285854
933167,D0011,33.3,33.4,-0.5,59.0,2023-01-01 05:03:54.285302
933185,D0011,31.6,31.9,-0.4,58.9,2023-01-01 05:04:54.284829
933203,D0011,31.6,31.9,-0.5,58.5,2023-01-01 05:05:54.295768
933221,D0011,31.8,31.9,-0.5,58.4,2023-01-01 05:06:54.296804
933239,D0011,32.6,32.6,-0.6,58.9,2023-01-01 05:07:54.295856
933257,D0011,32.6,32.7,-0.7,59.1,2023-01-01 05:08:54.295652
933275,D0011,30.5,30.6,-0.7,58.9,2023-01-01 05:09:54.305631
933293,D0011,30.7,30.9,-0.7,58.6,2023-01-01 05:10:54.306595
933311,D0011,29.4,29.4,-0.8,58.4,2023-01-01 05:11:54.305516
933329,D0011,32.3,32.4,-0.7,58.5,2023-01-01 05:12:54.306125
933347,D0011,33.2,33.3,-0.6,58.5,2023-01-01 05:13:54.315097
933365,D0011,32.5,32.7,-0.5,59.4,2023-01-01 05:14:54.317812
933383,D0011,34.3,34.6,-0.7,59.9,2023-01-01 05:15:54.317673
933401,D0011,33.9,34.0,-0.6,59.9,2023-01-01 05:16:54.316042
933419,D0011,32.0,32.1,-0.6,59.7,2023-01-01 05:17:54.328078
933437,D0011,31.3,31.3,-0.6,59.5,2023-01-01 05:18:54.325849
933455,D0011,32.3,32.5,-0.6,59.5,2023-01-01 05:19:54.324975
933473,D0011,31.8,31.9,-0.7,59.4,2023-01-01 05:20:54.32734
933491,D0011,33.2,33.3,-0.7,59.6,2023-01-01 05:21:54.335563
933509,D0011,34.7,34.7,-0.7,59.6,2023-01-01 05:22:54.334386
933527,D0011,34.7,34.9,-0.7,59.5,2023-01-01 05:23:54.334344
933545,D0011,34.2,34.2,-0.7,59.5,2023-01-01 05:24:54.345062
933563,D0011,32.7,32.8,-0.8,59.2,2023-01-01 05:25:54.344037
933581,D0011,35.1,35.3,-0.8,58.9,2023-01-01 05:26:54.34586
933599,D0011,35.6,35.8,-0.8,58.8,2023-01-01 05:27:54.343726
933617,D0011,35.0,35.2,-0.5,58.8,2023-01-01 05:28:54.354692
933635,D0011,35.3,35.5,-0.5,59.0,2023-01-01 05:29:54.3563
933653,D0011,35.5,35.6,-0.6,59.6,2023-01-01 05:30:54.354546
933671,D0011,34.5,34.5,-0.6,59.5,2023-01-01 05:31:53.355561
933689,D0011,33.7,34.1,-0.7,59.5,2023-01-01 05:32:54.366087
933707,D0011,33.0,33.0,-0.7,59.8,2023-01-01 05:33:54.365952
933725,D0011,34.5,34.7,-0.7,59.7,2023-01-01 05:34:54.374141
933743,D0011,34.4,34.4,-0.7,59.7,2023-01-01 05:35:54.365887
933761,D0011,35.2,35.4,-0.7,59.8,2023-01-01 05:36:54.363019
933779,D0011,35.8,36.2,-0.6,59.8,2023-01-01 05:37:54.375254
933797,D0011,37.6,38.0,-0.6,59.7,2023-01-01 05:38:54.375182
933815,D0011,36.8,36.9,-0.6,59.7,2023-01-01 05:39:53.373077
933833,D0011,35.6,35.9,-0.6,59.8,2023-01-01 05:40:54.384389
933851,D0011,36.3,36.6,-0.7,59.6,2023-01-01 05:41:54.384527
933869,D0011,33.4,33.4,-0.8,59.0,2023-01-01 05:42:54.385205
933887,D0011,36.5,36.6,-0.8,58.8,2023-01-01 05:43:54.384917
933905,D0011,35.2,35.4,-0.6,58.8,2023-01-01 05:44:54.395143
933923,D0011,35.4,35.7,-0.5,59.2,2023-01-01 05:45:54.394901
933941,D0011,36.5,36.6,-0.6,59.7,2023-01-01 05:46:54.394926
933959,D0011,36.3,36.3,-0.6,59.8,2023-01-01 05:47:54.393776
933977,D0011,34.7,34.7,-0.5,59.7,2023-01-01 05:48:54.405688
933995,D0011,35.6,35.8,-0.7,60.4,2023-01-01 05:49:54.406896
934013,D0011,35.4,35.5,-0.6,60.2,2023-01-01 05:50:54.405657
934031,D0011,36.8,36.8,-0.6,60.1,2023-01-01 05:51:54.405649
934049,D0011,34.1,34.2,-0.7,60.0,2023-01-01 05:52:54.415139
934067,D0011,36.2,36.3,-0.7,60.1,2023-01-01 05:53:54.414158
934085,D0011,37.0,37.4,-0.7,59.8,2023-01-01 05:54:54.415804
934103,D0011,35.5,35.6,-0.8,59.8,2023-01-01 05:55:54.423213
934121,D0011,36.1,36.1,-0.9,59.8,2023-01-01 05:56:54.42487
934139,D0011,36.0,36.4,-1.0,59.7,2023-01-01 05:57:54.425316
934157,D0011,36.3,36.3,-0.8,59.6,2023-01-01 05:58:54.425125
934175,D0011,36.5,36.7,-0.7,59.4,2023-01-01 05:59:54.436387
934193,D0011,35.5,35.7,-0.7,60.0,2023-01-01 06:00:54.435368
934211,D0011,34.3,34.3,-0.7,60.1,2023-01-01 06:01:54.435395
934229,D0011,31.0,31.1,-0.7,59.8,2023-01-01 06:02:54.433915
934247,D0011,33.3,33.7,-0.7,59.7,2023-01-01 06:03:54.44495
934265,D0011,32.9,33.0,-0.7,59.8,2023-01-01 06:04:54.446222
934283,D0011,34.4,34.6,-0.7,59.9,2023-01-01 06:05:54.446099
934301,D0011,35.8,36.2,-0.8,60.0,2023-01-01 06:06:54.444334
934319,D0011,35.6,35.7,-0.8,60.1,2023-01-01 06:07:54.457088
934337,D0011,36.0,36.1,-0.9,60.4,2023-01-01 06:08:54.464844
934355,D0011,35.8,35.8,-0.9,60.6,2023-01-01 06:09:54.456037
934373,D0011,36.2,36.3,-0.9,60.6,2023-01-01 06:10:54.455938
934391,D0011,36.4,36.4,-0.9,60.4,2023-01-01 06:11:54.466788
934409,D0011,34.2,34.2,-1.0,59.9,2023-01-01 06:12:54.466555
934427,D0011,35.6,35.7,-1.0,59.8,2023-01-01 06:13:54.465823
934445,D0011,36.5,36.8,-0.9,59.7,2023-01-01 06:14:54.465502
934463,D0011,38.7,39.1,-0.8,60.4,2023-01-01 06:15:54.476663
934481,D0011,38.1,38.1,-0.9,60.7,2023-01-01 06:16:54.474212
934499,D0011,38.4,38.7,-0.9,60.8,2023-01-01 06:17:54.475734
934517,D0011,36.9,37.2,-0.8,60.6,2023-01-01 06:18:54.474399
934535,D0011,38.9,39.3,-0.9,60.9,2023-01-01 06:19:54.477663
934553,D0011,39.1,39.2,-0.8,60.8,2023-01-01 06:20:54.486895
934571,D0011,37.3,37.5,-0.8,60.7,2023-01-01 06:21:54.486098
934589,D0011,36.8,37.0,-0.8,60.6,2023-01-01 06:22:54.495276
934607,D0011,34.9,35.1,-0.9,60.6,2023-01-01 06:23:54.496504
934625,D0011,36.4,36.4,-1.0,60.9,2023-01-01 06:24:54.497937
934643,D0011,38.0,38.3,-1.1,60.8,2023-01-01 06:25:54.495581
934661,D0011,38.5,38.8,-1.2,60.8,2023-01-01 06:26:54.504632
934679,D0011,37.8,37.9,-1.2,60.9,2023-01-01 06:27:54.506083
934697,D0011,39.5,39.7,-1.1,60.9,2023-01-01 06:28:54.506316
934715,D0011,38.1,38.1,-0.9,60.7,2023-01-01 06:29:54.506546
934733,D0011,38.4,38.4,-0.8,60.9,2023-01-01 06:30:54.514857
934751,D0011,32.6,32.9,-0.8,61.2,2023-01-01 06:31:54.516063
934769,D0011,38.4,38.6,-0.8,61.2,2023-01-01 06:32:54.51442
934787,D0011,40.3,40.8,-0.9,61.4,2023-01-01 06:33:54.513874
934805,D0011,39.9,40.2,-1.0,61.2,2023-01-01 06:34:54.514095
934823,D0011,40.0,40.4,-0.9,61.3,2023-01-01 06:35:54.526209
934841,D0011,40.6,40.8,-1.0,61.5,2023-01-01 06:36:53.523886
934859,D0011,39.7,40.1,-1.0,61.9,2023-01-01 06:37:54.523839
934877,D0011,39.1,39.4,-0.9,61.7,2023-01-01 06:38:54.53339
934895,D0011,38.4,38.5,-0.9,61.5,2023-01-01 06:39:54.533322
934913,D0011,39.5,39.8,-1.0,61.4,2023-01-01 06:40:54.533573
934931,D0011,36.7,36.7,-1.1,61.2,2023-01-01 06:41:54.537027
934949,D0011,35.4,35.5,-1.2,61.1,2023-01-01 06:42:54.543567
934967,D0011,40.4,40.6,-1.2,60.9,2023-01-01 06:43:54.545741
934985,D0011,39.6,39.9,-1.1,60.5,2023-01-01 06:44:53.543199
935003,D0011,39.5,39.6,-1.1,61.0,2023-01-01 06:45:54.544358
935021,D0011,37.8,37.9,-1.0,61.4,2023-01-01 06:46:54.552548
935039,D0011,38.0,38.1,-1.0,61.9,2023-01-01 06:47:54.553251
935057,D0011,40.1,40.4,-1.0,61.8,2023-01-01 06:48:54.555202
935075,D0011,40.5,40.7,-0.9,61.6,2023-01-01 06:49:54.562331
